timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 09:30:04.762, 62, 33.34 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/26 09:30:05.016, 62, 27.06 W, 180 MHz, 810 MHz, 24 MiB, 0 %
2026/09/26 09:30:05.266, 62, 27.06 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/26 09:30:05.516, 62, 38.98 W, 2617 MHz, 13365 MHz, 2388 MiB, 15 %
2026/09/26 09:30:05.767, 62, 38.98 W, 2617 MHz, 13365 MHz, 3476 MiB, 15 %
2026/09/26 09:30:06.017, 62, 74.00 W, 2625 MHz, 13365 MHz, 4564 MiB, 14 %
2026/09/26 09:30:06.267, 62, 74.00 W, 2625 MHz, 13365 MHz, 5652 MiB, 14 %
2026/09/26 09:30:06.517, 62, 93.49 W, 2625 MHz, 13365 MHz, 6708 MiB, 14 %
2026/09/26 09:30:06.767, 62, 93.49 W, 2625 MHz, 13365 MHz, 7828 MiB, 14 %
2026/09/26 09:30:07.017, 62, 93.26 W, 2625 MHz, 13365 MHz, 8916 MiB, 16 %
2026/09/26 09:30:07.268, 62, 93.26 W, 2625 MHz, 13365 MHz, 9972 MiB, 16 %
2026/09/26 09:30:07.518, 62, 93.06 W, 2625 MHz, 13365 MHz, 11092 MiB, 14 %
2026/09/26 09:30:07.768, 62, 93.06 W, 2625 MHz, 13365 MHz, 12180 MiB, 14 %
2026/09/26 09:30:08.018, 61, 92.80 W, 2625 MHz, 13365 MHz, 13236 MiB, 15 %
2026/09/26 09:30:08.268, 61, 92.80 W, 2625 MHz, 13365 MHz, 14324 MiB, 15 %
2026/09/26 09:30:08.518, 61, 92.21 W, 2625 MHz, 13365 MHz, 14740 MiB, 11 %
2026/09/26 09:30:08.768, 61, 92.21 W, 2625 MHz, 13365 MHz, 14740 MiB, 11 %
2026/09/26 09:30:09.019, 61, 90.57 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:09.269, 61, 90.57 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:09.519, 61, 89.06 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:09.769, 61, 89.06 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:10.019, 61, 89.06 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:10.269, 61, 89.06 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:10.519, 60, 87.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:10.770, 60, 87.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:11.020, 60, 87.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:11.270, 60, 87.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:11.520, 60, 87.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:11.770, 60, 87.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:12.020, 60, 87.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:12.270, 60, 87.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:12.521, 59, 87.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:12.771, 59, 87.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:13.021, 59, 87.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:13.271, 59, 87.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:13.521, 59, 86.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:13.771, 59, 86.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:14.021, 59, 86.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:14.272, 59, 86.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:14.522, 59, 86.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:14.772, 59, 86.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 09:30:15.022, 59, 86.45 W, 2617 MHz, 13365 MHz, 19572 MiB, 8 %
2026/09/26 09:30:15.273, 59, 86.45 W, 2617 MHz, 13365 MHz, 19572 MiB, 8 %
