6,000,,,""
114,000,,,""
222,000,,,""
331,000,,,""
440,000,,,""
548,000,,,""
657,000,,,""
766,000,,,""
875,000,,,""
983,000,,,""
1091,000,,,""
1200,000,,,""
1310,000,,,""
1419,000,,,""
1529,000,,,""
1638,000,,,""
1747,000,,,""
1855,000,,,""
1965,000,,,""
2074,000,,,""
2182,000,,,""
2291,000,,,""
2399,000,,,""
2508,000,,,""
2617,000,,,""
2726,000,,,""
2835,000,,,""
2944,000,,,""
3053,000,,,""
3163,000,,,""
3272,000,,,""
3422,200,ready,idle,""
