procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110360188 1195704 305606180    0    0     0    16 2003 2006  2  0 98  0  0  0
 1  0      0 110360188 1195704 305606180    0    0     0     0 1997 2001  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110360188 1195704 305606180    0    0     0     0 2065 2073  2  0 98  0  0  0
 1  0      0 110360188 1195704 305606180    0    0     0     0 2161 2109  2  0 98  0  0  0
 1  0      0 110341016 1195704 305606264    0    0     0     4 4432 3329  3  0 97  0  0  0
 1  0      0 110347888 1195712 305606264    0    0     0    16 2010 1996  2  0 98  0  0  0
 1  0      0 110517084 1195712 305606272    0    0     0     0 2003 2052  2  0 98  0  0  0
 2  0      0 110347504 1195712 305606272    0    0     0     0 2047 2115  2  0 98  0  0  0
 1  0      0 110347504 1195712 305606272    0    0     0     0 1999 1994  2  0 98  0  0  0
 1  0      0 110347504 1195712 305606272    0    0     0     0 1992 2013  2  0 98  0  0  0
 1  0      0 110347504 1195720 305606264    0    0     0    16 2048 2032  2  0 98  0  0  0
 1  0      0 110347504 1195720 305606264    0    0     0     0 2056 2100  2  0 98  0  0  0
 1  0      0 110347504 1195720 305606264    0    0     0     0 2004 2003  2  0 98  0  0  0
 1  0      0 110347504 1195720 305606264    0    0     0     0 1991 1986  2  0 98  0  0  0
 1  0      0 110347504 1195720 305606280    0    0     0     0 2016 2052  2  0 98  0  0  0
 1  0      0 110347504 1195728 305606280    0    0     0    48 2074 2129  2  0 98  0  0  0
 1  0      0 110347504 1195728 305606280    0    0     0     0 1997 1983  2  0 98  0  0  0
 1  0      0 110361616 1195728 305606280    0    0     0     0 2057 2008  2  0 98  0  0  0
 1  0      0 110361616 1195728 305606280    0    0     0     0 2003 1989  2  0 98  0  0  0
 1  0      0 110361112 1195728 305606280    0    0     0     0 2051 2087  2  0 98  0  0  0
 1  0      0 110360104 1195736 305606272    0    0     0    32 1999 1995  2  0 98  0  0  0
 1  0      0 110358592 1195736 305606272    0    0     0     0 1989 1996  2  0 98  0  0  0
 1  0      0 110357080 1195736 305606272    0    0     0     0 2012 2005  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110356324 1195736 305606280    0    0     0     0 2067 2096  2  0 98  0  0  0
 1  0      0 110356324 1195736 305606284    0    0     0     0 2002 2010  2  0 98  0  0  0
 1  0      0 110356324 1195744 305606284    0    0     0    20 2007 2010  2  0 98  0  0  0
 1  0      0 110356324 1195744 305606284    0    0     0    16 2020 2006  2  0 98  0  0  0
 2  0      0 110356324 1195744 305606284    0    0     0     0 2032 2091  2  0 98  0  0  0
 1  0      0 110356828 1195744 305606284    0    0     0     0 1999 2000  2  0 98  0  0  0
 2  0      0 110359432 1195744 305606292    0    0     0     0 2583 2503  2  0 98  0  0  0
 1  0      0 110359576 1195752 305606276    0    0     0    16 3272 2527  2  0 98  0  0  0
 1  0      0 110358064 1195752 305606276    0    0     0     0 2075 2088  2  0 98  0  0  0
 1  0      0 110361592 1195752 305606276    0    0     0     0 2011 2010  2  0 98  0  0  0
 1  0      0 110365596 1195752 305606276    0    0     0     0 1984 1983  2  0 98  0  0  0
 1  0      0 110368396 1195756 305606276    0    0     0    92 2086 2091  2  0 98  0  0  0
 1  0      0 110371308 1195764 305606268    0    0     0  8980 2147 2245  2  0 98  0  0  0
 1  0      0 110373320 1195764 305606268    0    0     0     0 2044 1999  2  0 98  0  0  0
 1  0      0 110374912 1195764 305606268    0    0     0     0 1993 1990  2  0 98  0  0  0
 1  0      0 110376240 1195764 305606268    0    0     0     0 2008 1987  2  0 98  0  0  0
 1  0      0 110377232 1195764 305606304    0    0     0     0 2050 2135  2  0 98  0  0  0
 1  0      0 110377420 1195772 305606308    0    0     0    16 2010 2001  2  0 98  0  0  0
 1  0      0 110378280 1195772 305606308    0    0     0     0 2013 2033  2  0 98  0  0  0
 1  0      0 110378380 1195772 305606308    0    0     0     0 2026 2015  2  0 98  0  0  0
 1  0      0 110698912 1195772 305606308    0    0     0     0 2097 2119  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110699128 1195772 305606308    0    0     0     0 2021 2034  2  0 98  0  0  0
 1  0      0 110698624 1195780 305606300    0    0     0    36 1998 2004  2  0 98  0  0  0
 1  0      0 110694340 1195780 305606300    0    0     0     0 2004 2001  2  0 98  0  0  0
 1  0      0 110691316 1195780 305606312    0    0     0     0 2152 2160  2  0 98  0  0  0
 1  0      0 110686276 1195780 305606312    0    0     0     0 2008 1989  2  0 98  0  0  0
 1  0      0 110682244 1195780 305606312    0    0     0     0 1991 1997  2  0 98  0  0  0
 1  0      0 110675692 1195788 305606304    0    0     0    16 2026 2047  2  0 98  0  0  0
 1  0      0 110681992 1195788 305606312    0    0     0    16 2065 2105  2  0 98  0  0  0
 1  0      0 110690188 1195788 305606316    0    0     0     0 2012 1996  2  0 98  0  0  0
 1  0      0 110698508 1195788 305606316    0    0     0     0 1982 1979  2  0 98  0  0  0
 1  0      0 110706332 1195788 305606316    0    0     0     0 2010 2012  2  0 98  0  0  0
 1  0      0 110642304 1195788 305608372    0    0     0     0 2059 2128  2  0 98  0  0  0
 1  0      0 110564920 1195796 305606208    0    0     0    24 3694 2537  1  1 98  0  0  0
 1  0      0 109855792 1195796 305606208    0    0     0     0 2024 2185  1  1 98  0  0  0
 1  0      0 109851256 1195796 305606208    0    0     0     0 2041 2360  1  1 98  0  0  0
 1  0      0 109845712 1195796 305606208    0    0     0     0 2139 2466  1  1 98  0  0  0
 1  0      0 109839144 1195796 305606208    0    0     0     0 2078 2349  1  1 98  0  0  0
 1  0      0 109832568 1195804 305606200    0    0     0    68 2037 2419  1  1 98  0  0  0
 1  0      0 109800308 1195804 305606200    0    0     0     0 2037 2198  2  1 98  0  0  0
 1  0      0 109800308 1195804 305606200    0    0     0     0 2061 2072  2  0 98  0  0  0
 1  0      0 109798796 1195804 305606200    0    0     0     0 2012 2003  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109798796 1195808 305606196    0    0     0   112 2032 1995  2  0 98  0  0  0
 1  0      0 109798796 1195816 305606188    0    0     0    16 2155 2001  2  0 98  0  0  0
 1  0      0 109798796 1195816 305606188    0    0     0     0 2061 2099  2  0 98  0  0  0
 1  0      0 109798796 1195816 305606188    0    0     0     0 2005 1976  2  0 98  0  0  0
 1  0      0 109798796 1195816 305606188    0    0     0     0 1994 1985  2  0 98  0  0  0
 1  0      0 110106544 1195816 305598160    0    0     0     0 2806 2395  1  1 98  0  0  0
 1  0      0 110092448 1195824 305606224    0    0     0    32 3395 2402  1  1 98  0  0  0
 2  0      0 110052328 1195824 305606384    0    0     0     8 5321 2781  2  1 97  0  0  0
 1  0      0 110017208 1195824 305606372    0    0     0     4 5422 2939  1  1 98  0  0  0
 1  0      0 109985848 1195824 305606372    0    0     0     0 4048 2341  1  1 98  0  0  0
 1  0      0 109959080 1195824 305606372    0    0     0     0 4176 2378  1  1 98  0  0  0
 1  0      0 109926452 1195836 305606360    0    0     0    76 4166 2282  1  1 98  0  0  0
 1  0      0 109818276 1195836 305608376    0    0     0     0 2379 2352  2  0 98  0  0  0
 2  0      0 109817736 1195836 305608376    0    0     0     0 2032 2004  2  0 98  0  0  0
 1  0      0 109817736 1195836 305608376    0    0     0     0 2060 2093  2  0 98  0  0  0
 2  0      0 110598304 1195836 305598316    0    0     0     0 15772 2932  0  4 96  0  0  0
 2  0      0 109545376 1195844 305606404    0    0     0    32 4243 2513  1  3 96  0  0  0
 1  0      0 109551552 1195844 305606404    0    0     0     0 2350 2430  1  1 97  0  0  0
 1  0      0 109553696 1195844 305606412    0    0     0     0 2254 2503  1  1 98  0  0  0
 1  0      0 109556120 1195844 305606412    0    0     0     0 2108 2377  1  1 98  0  0  0
 1  0      0 109558556 1195844 305606412    0    0     0     0 2037 2383  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109553168 1195860 305606396    0    0     0    68 2072 2377  1  1 98  0  0  0
 1  0      0 109496524 1195860 305606400    0    0     0     0 2063 2137  2  0 98  0  0  0
 1  0      0 109496524 1195860 305606420    0    0     0     0 2004 1991  2  0 98  0  0  0
 1  0      0 109496524 1195860 305606420    0    0     0     0 1998 1989  2  0 98  0  0  0
 1  0      0 109504588 1195860 305606424    0    0     0     0 2009 1987  2  0 98  0  0  0
 1  0      0 109693816 1195860 305606424    0    0     0     0 3117 2636  1  1 98  0  0  0
 1  0      0 109639576 1195868 305606564    0    0     0    32 3888 2262  1  1 98  0  0  0
 1  0      0 109608692 1195868 305606564    0    0     0     0 4104 2269  1  1 98  0  0  0
 1  0      0 109576832 1195868 305606564    0    0     0     0 4053 2256  1  1 98  0  0  0
 1  0      0 109552652 1195868 305606564    0    0     0     0 4067 2345  1  1 98  0  0  0
 1  0      0 109516504 1195868 305606448    0    0     0    32 4030 2308  1  1 98  0  0  0
 1  0      0 109413688 1195876 305606448    0    0     0    72 3844 2300  1  1 98  0  0  0
 1  0      0 109397588 1195876 305608464    0    0     0     0 2572 2129  2  0 98  0  0  0
 2  0      0 109869396 1195876 305608500    0    0     0     0 2786 2124  2  0 98  0  0  0
 1  0      0 110400588 1195876 305606452    0    0     0     0 15085 2804  0  4 96  0  0  0
 2  0      0 109431116 1195880 305606480    0    0     0     0 8325 3095  1  4 96  0  0  0
 1  0      0 109387296 1195888 305606480    0    0     0   152 3020 2546  1  2 97  0  0  0
 1  0      0 109394400 1195888 305606480    0    0     0  6920 2320 2716  1  1 98  0  0  0
 1  0      0 109388884 1195888 305606480    0    0     0     0 2185 2524  1  1 98  0  0  0
 1  0      0 109385260 1195888 305606480    0    0     0     0 2147 2498  1  1 98  0  0  0
 1  0      0 109387400 1195888 305606480    0    0     0     0 2176 2511  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 109373212 1195896 305606480    0    0     0    36 1837 2306  0  0 99  0  0  0
 1  0      0 109367000 1195904 305606496    0    0     0    20 2666 2345  1  1 98  0  0  0
 1  0      0 109366592 1195904 305606496    0    0     0     0 2034 2091  2  0 98  0  0  0
 1  0      0 109371988 1195904 305606496    0    0     0     0 2082 2308  2  0 98  0  0  0
 1  0      0 109387976 1195908 305606500    0    0     0    84 3927 3151  2  1 98  0  0  0
 1  0      0 109394604 1195916 305606500    0    0     0    52 2083 2456  2  0 98  0  0  0
 1  0      0 109400412 1195916 305606500    0    0     0     0 2136 2544  2  0 98  0  0  0
 1  0      0 109405492 1195916 305606500    0    0     0     0 2136 2309  1  1 98  0  0  0
 1  0      0 109417376 1195916 305606500    0    0     0     0 2062 2128  2  0 98  0  0  0
 1  0      0 109421480 1195916 305606500    0    0     0     0 2167 2359  2  0 98  0  0  0
 1  0      0 109424264 1195924 305606492    0    0     0    36 2050 2019  1  1 98  0  0  0
 1  0      0 109437440 1195924 305606504    0    0     0     0 2130 2459  2  0 98  0  0  0
 1  0      0 109447404 1195924 305606504    0    0     0     0 4160 3599  2  0 98  0  0  0
 1  0      0 109449420 1195924 305606504    0    0     0     0 2142 2337  2  0 98  0  0  0
 1  0      0 109451008 1195924 305606504    0    0     0     0 1989 2015  2  1 98  0  0  0
 1  0      0 109461272 1195932 305606496    0    0     0    44 2108 2508  2  0 98  0  0  0
 1  0      0 109467484 1195932 305606496    0    0     0     0 2073 2102  2  1 98  0  0  0
 1  0      0 109473024 1195932 305606496    0    0     0     0 2021 2359  2  0 98  0  0  0
 1  0      0 109473024 1195932 305606496    0    0     0     0 2067 2461  2  0 98  0  0  0
 1  0      0 109468728 1195932 305606552    0    0     0     0 2460 2595  2  0 98  0  0  0
 1  0      0 109468728 1195940 305606552    0    0     0    44 2486 2332  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109473564 1195940 305606552    0    0     0     0 2531 2628  2  0 98  0  0  0
 1  0      0 109486636 1195940 305606552    0    0     0     0 4136 3232  1  1 98  0  0  0
 1  0      0 109486332 1195940 305606552    0    0     0     0 2404 2530  2  0 98  0  0  0
 1  0      0 109486332 1195940 305606552    0    0     0     0 2442 2457  1  1 98  0  0  0
 1  0      0 109490316 1195948 305606556    0    0     0    88 2392 2471  2  0 98  0  0  0
 1  0      0 109495436 1195948 305606556    0    0     0    32 2512 2455  1  1 98  0  0  0
 1  0      0 109497652 1195948 305606556    0    0     0     0 2472 2384  2  0 98  0  0  0
 1  0      0 109502580 1195948 305606556    0    0     0     0 2556 2620  2  1 98  0  0  0
 1  0      0 109502380 1195948 305606556    0    0     0     0 2472 2273  2  0 98  0  0  0
 1  0      0 109485536 1195956 305606564    0    0     0    28 4991 3807  2  0 97  0  0  0
 1  0      0 109486972 1195956 305606564    0    0     0    12 2363 2234  1  1 98  0  0  0
 1  0      0 109509752 1195956 305606572    0    0     0 10648 2474 2888  2  0 98  0  0  0
 1  0      0 109509752 1195956 305606572    0    0     0     0 2341 2209  1  1 98  0  0  0
 1  0      0 109511580 1195956 305606572    0    0     0     0 2408 2570  2  0 98  0  0  0
 1  0      0 109511580 1195964 305606564    0    0     0   136 2417 2327  1  1 98  0  0  0
 1  0      0 109521356 1195964 305606564    0    0     0    12 2361 2563  2  0 98  0  0  0
 1  0      0 109525136 1195964 305606564    0    0     0     0 2462 2424  1  1 98  0  0  0
 1  0      0 109525296 1195964 305606576    0    0     0     0 3986 3306  2  0 98  0  0  0
 1  0      0 109525352 1195964 305606576    0    0     0     0 2392 2460  1  1 98  0  0  0
 1  0      0 109533416 1195972 305606568    0    0     0    24 2435 2409  2  0 98  0  0  0
 1  0      0 109541844 1195972 305606580    0    0     0    16 2491 2571  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109544716 1195972 305606580    0    0     0     0 2338 2199  2  0 98  0  0  0
 1  0      0 109544716 1195972 305606580    0    0     0     0 2369 2626  2  0 98  0  0  0
 1  0      0 109544716 1195972 305606584    0    0     0     0 2473 2289  2  1 98  0  0  0
 1  0      0 109547816 1195980 305606576    0    0     0    32 2536 2680  2  0 98  0  0  0
 1  0      0 109562228 1195980 305606588    0    0     0     0 4181 3193  1  1 98  0  0  0
 1  0      0 109562228 1195980 305606588    0    0     0     0 2391 2531  2  0 98  0  0  0
 1  0      0 109562228 1195980 305606588    0    0     0     0 2441 2437  1  1 98  0  0  0
 1  0      0 109562380 1195980 305606588    0    0     0     0 2409 2447  2  0 98  0  0  0
 1  0      0 109562380 1195988 305606580    0    0     0    16 2348 2401  1  1 98  0  0  0
 1  0      0 109565316 1195988 305606588    0    0     0    40 2442 2372  2  0 98  0  0  0
 1  0      0 109573380 1195988 305606588    0    0     0     0 2549 2596  2  1 98  0  0  0
 1  0      0 109579200 1195988 305606588    0    0     0     0 4413 3268  2  0 98  0  0  0
 1  0      0 109580880 1195988 305606588    0    0     0     0 2630 2685  2  0 98  0  0  0
 1  0      0 109588944 1195996 305606580    0    0     0    28 2503 2242  2  1 98  0  0  0
 1  0      0 109591204 1195996 305606596    0    0     0    12 2500 2746  2  0 98  0  0  0
 1  0      0 109599268 1195996 305606596    0    0     0     0 2434 2264  1  1 98  0  0  0
 1  0      0 109607332 1195996 305606596    0    0     0     0 2415 2573  2  0 98  0  0  0
 1  0      0 109617536 1195996 305606596    0    0     0     0 2411 2282  1  1 98  0  0  0
 1  0      0 109624844 1196004 305606604    0    0     0    24 2559 2705  2  0 98  0  0  0
 1  0      0 109648560 1196004 305606612    0    0     0    60 4667 3407  1  1 98  0  0  0
 1  0      0 109656728 1196004 305606612    0    0     0     0 2416 2423  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109666420 1196004 305606772    0    0     0     0 2278 2383  1  1 98  0  0  0
 1  0      0 109674484 1196004 305606772    0    0     0     0 2145 2192  2  0 98  0  0  0
 1  0      0 109674484 1196012 305606764    0    0     0    32 2135 2369  2  0 98  0  0  0
 1  0      0 109674484 1196012 305606764    0    0     0   116 2065 2023  2  1 98  0  0  0
 1  0      0 109682548 1196012 305606764    0    0     0     0 2100 2407  2  0 98  0  0  0
 1  0      0 109687564 1196012 305606764    0    0     0 10560 2133 2235  2  1 98  0  0  0
 1  0      0 109695628 1196012 305606764    0    0     0     0 2016 2391  2  0 98  0  0  0
 1  0      0 109695628 1196020 305606760    0    0     0    16 2058 2001  1  1 98  0  0  0
 1  0      0 109695628 1196020 305606760    0    0     0     8 2102 2290  2  0 98  0  0  0
 1  0      0 109703692 1196020 305606760    0    0     0     0 2132 2208  1  1 98  0  0  0
 1  0      0 109703692 1196020 305606760    0    0     0     0 2075 2171  2  0 98  0  0  0
 1  0      0 109711756 1196020 305606760    0    0     0     0 2142 2211  1  1 98  0  0  0
 1  0      0 109719820 1196028 305606752    0    0     0    28 2049 2129  2  0 98  0  0  0
 1  0      0 109719820 1196028 305606752    0    0     0     0 2166 2370  2  1 98  0  0  0
 1  0      0 109719820 1196028 305606752    0    0     0     8 2131 2095  2  0 98  0  0  0
 1  0      0 109727884 1196028 305606752    0    0     0     0 2043 2354  2  0 98  0  0  0
 1  0      0 109759576 1196028 305606780    0    0     0     0 2182 2082  1  1 98  0  0  0
 1  0      0 109771516 1196036 305606772    0    0     0    28 2277 2699  2  0 98  0  0  0
 1  0      0 109771804 1196036 305606784    0    0     0     0 4455 3733  2  0 98  0  0  0
 1  0      0 109779868 1196036 305606784    0    0     0     0 2496 2739  2  0 98  0  0  0
 1  0      0 109786948 1196036 305606784    0    0     0     0 2491 2807  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109793368 1196036 305606784    0    0     0     0 2527 2835  2  0 98  0  0  0
 1  0      0 109798984 1196044 305606784    0    0     0    20 2396 2505  2  1 98  0  0  0
 1  0      0 109803452 1196044 305606784    0    0     0     0 2375 2269  2  0 98  0  0  0
 1  0      0 109807808 1196044 305606784    0    0     0    12 2461 2787  2  0 98  0  0  0
 1  0      0 109811620 1196044 305606796    0    0     0     0 2465 2831  2  0 98  0  0  0
 1  0      0 109814508 1196044 305606796    0    0     0     0 2539 2719  2  0 98  0  0  0
 1  0      0 109828764 1196052 305606788    0    0     0    24 2566 3081  2  0 98  0  0  0
 1  0      0 109831364 1196052 305606788    0    0     0     0 2493 2746  2  0 98  0  0  0
 1  0      0 109832632 1196052 305606788    0    0     0    12 2544 2863  2  0 98  0  0  0
 1  0      0 109821692 1196052 305606800    0    0     0     4 5103 3955  3  0 97  0  0  0
 1  0      0 109823364 1196052 305606804    0    0     0     0 2481 2748  2  0 98  0  0  0
 1  0      0 109823408 1196060 305606804    0    0     0    28 2516 2504  1  1 98  0  0  0
 1  0      0 109823128 1196060 305606808    0    0     0    44 2624 2414  2  0 98  0  0  0
