source_revision	modelopt_revision	tensor	layout	weight_scale_2	mse	mae	max_abs_error
a960ebc3da325ba167f069f76c41eb62c9280d22	43fd41a58d52c4e6e5dec1d1ff5989ecc737ae1a	model.layers.1.mlp.experts.0.gate_proj.weight	per-source-tensor	0.00014386858674697578	4.482194526644889e-06	0.0014855526387691498	0.0334821492433548
a960ebc3da325ba167f069f76c41eb62c9280d22	43fd41a58d52c4e6e5dec1d1ff5989ecc737ae1a	model.layers.1.mlp.experts.0.gate_proj.weight	transformers-fused-gate-up	0.0001605805882718414	4.482823442231165e-06	0.0014856911730021238	0.0333426296710968
a960ebc3da325ba167f069f76c41eb62c9280d22	43fd41a58d52c4e6e5dec1d1ff5989ecc737ae1a	model.layers.1.mlp.experts.0.up_proj.weight	per-source-tensor	0.0001605805882718414	4.4534353946801275e-06	0.001480983104556799	0.0294828861951828
a960ebc3da325ba167f069f76c41eb62c9280d22	43fd41a58d52c4e6e5dec1d1ff5989ecc737ae1a	model.layers.1.mlp.experts.0.up_proj.weight	transformers-fused-gate-up	0.0001605805882718414	4.4534353946801275e-06	0.001480983104556799	0.0294828861951828
