procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32493720 1581892 382309084    0    0     0     0 3025 2473  1  1 98  0  0  0
 2  0      0 32479372 1581896 382309084    0    0     0    24 3058 2488  2  1 98  0  0  0
 1  0      0 32480620 1581896 382309084    0    0     0     0 3132 2419  1  1 97  0  0  0
 1  0      0 32482920 1581896 382309084    0    0     0     0 3607 2569  1  1 97  0  0  0
 1  0      0 32488784 1581896 382309092    0    0     0     0 2944 2440  2  1 98  0  0  0
 1  0      0 32512912 1581896 382309096    0    0     0     0 2838 2339  1  1 98  0  0  0
 1  0      0 32509152 1581904 382309100    0    0     0    16 2996 2456  1  1 98  0  0  0
 2  0      0 32492720 1581904 382309104    0    0     0     0 3164 2555  1  1 97  0  0  0
 2  0      0 32461584 1581904 382309132    0    0     0    16 5841 4334  2  1 97  0  0  0
 1  0      0 32480772 1581904 382309156    0    0     0     0 3825 3183  1  1 98  0  0  0
 1  0      0 32435192 1581904 382309160    0    0     0     0 2944 2447  1  1 98  0  0  0
 1  0      0 32438032 1581908 382309164    0    0     0    24 2982 2563  2  1 98  0  0  0
 2  0      0 32426540 1581908 382309164    0    0     0     0 2941 2371  1  1 98  0  0  0
 2  0      0 32429388 1581908 382309164    0    0     0     0 3039 2512  1  1 97  0  0  0
 1  0      0 32469344 1581908 382309164    0    0     0     0 3195 2512  2  1 98  0  0  0
 1  0      0 32483888 1581908 382309168    0    0     0     0 3108 2489  1  1 98  0  0  0
 1  0      0 32487620 1581916 382309172    0    0     0    16 2929 2466  1  1 98  0  0  0
 1  0      0 32502920 1581916 382309176    0    0     0     0 3050 2472  1  1 98  0  0  0
 2  0      0 32500060 1581916 382309180    0    0     0     0 2979 2494  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32505884 1581916 382309184    0    0     0     0 3167 2522  1  1 97  0  0  0
 2  0      0 32485256 1581916 382309188    0    0     0     0 3976 2861  2  1 97  0  0  0
 1  0      0 32476504 1581920 382309188    0    0     0    52 6301 3768  2  1 97  0  0  0
 2  0      0 32470008 1581924 382309248    0    0     0    16 4596 3102  2  1 97  0  0  0
 1  0      0 32483244 1581924 382309248    0    0     0     0 3001 2538  1  1 98  0  0  0
 2  0      0 32483792 1581924 382309248    0    0     0     0 2975 2428  1  1 98  0  0  0
 1  0      0 32442028 1581924 382309252    0    0     0     0 2982 2414  2  1 97  0  0  0
 1  0      0 32467224 1581928 382309248    0    0     0    36 3094 2472  1  1 98  0  0  0
 1  0      0 32452428 1581928 382309256    0    0     0    52 3048 2531  1  1 98  0  0  0
 1  0      0 32479620 1581928 382309256    0    0     0   196 2949 2436  2  1 98  0  0  0
 1  0      0 32509468 1581928 382309260    0    0     0     0 2815 2409  1  1 98  0  0  0
 2  0      0 32523548 1581928 382309268    0    0     0  4992 3182 2539  1  1 97  0  0  0
 1  0      0 32538568 1581932 382309272    0    0     0    32 3224 2603  2  1 97  0  0  0
 1  0      0 32531744 1581932 382309276    0    0     0     0 6623 4859  2  1 97  0  0  0
 1  0      0 32503312 1581932 382309276    0    0     0    32 2864 2431  1  1 98  0  0  0
 1  0      0 32510304 1581932 382309276    0    0     0     0 2978 2423  1  1 98  0  0  0
 2  0      0 32506524 1581932 382309280    0    0     0     0 2909 2489  2  1 98  0  0  0
 2  0      0 32516584 1581940 382309280    0    0     0    24 3733 2378  1  1 97  0  0  0
 1  0      0 32524868 1581940 382309280    0    0     0     0 3117 2528  1  1 98  0  0  0
 1  0      0 32512596 1581940 382309280    0    0     0     0 2923 2459  2  1 98  0  0  0
 2  0      0 32524656 1581940 382309292    0    0     0    16 4462 3110  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32510172 1581940 382309304    0    0     0  9976 2952 2552  1  1 98  0  0  0
 2  0      0 32497524 1581948 382309308    0    0     0    24 2911 2460  2  1 98  0  0  0
 1  0      0 32511316 1581948 382309308    0    0     0     0 3186 2397  2  1 97  0  0  0
 1  0      0 32529604 1581948 382309308    0    0     0     0 3119 2542  1  1 98  0  0  0
 1  0      0 32527580 1581948 382309308    0    0     0     0 3043 2411  1  1 98  0  0  0
 1  0      0 32529848 1581948 382309312    0    0     0     0 2826 2376  2  1 98  0  0  0
 1  0      0 32528560 1581956 382309304    0    0     0    16 2899 2349  1  1 98  0  0  0
 2  0      0 32512180 1581956 382309312    0    0     0     0 3153 2538  1  1 98  0  0  0
 1  0      0 32511928 1581956 382309312    0    0     0     0 3147 2451  2  1 98  0  0  0
 1  0      0 32496052 1581956 382309312    0    0     0     0 2787 2314  1  1 98  0  0  0
 1  0      0 32503848 1581956 382309328    0    0     0     0 2992 2412  1  1 98  0  0  0
 1  0      0 32507040 1581956 382309332    0    0     0    16 3120 2534  1  1 98  0  0  0
 2  0      0 32523396 1581956 382309332    0    0     0    44 2896 2370  2  1 98  0  0  0
 2  0      0 32509044 1581956 382309336    0    0     0     0 3100 2484  1  1 97  0  0  0
 1  0      0 32528656 1581956 382309336    0    0     0     0 3049 2439  1  1 98  0  0  0
 1  0      0 32524008 1581956 382309340    0    0     0     0 2982 2492  2  1 98  0  0  0
 1  0      0 32526140 1581956 382309340    0    0     0    28 3130 2768  2  1 97  0  0  0
 1  0      0 32518040 1581956 382309344    0    0     0     0 2938 2404  1  1 98  0  0  0
 1  0      0 32503932 1581956 382309344    0    0     0     0 2967 2415  2  1 98  0  0  0
 1  0      0 32518300 1581960 382309340    0    0     0   196 3287 2657  2  1 97  0  0  0
 1  0      0 32538284 1581960 382309348    0    0     0     0 3023 2429  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32528380 1581968 382309352    0    0     0    32 3163 2432  1  1 98  0  0  0
 1  0      0 32528296 1581968 382309356    0    0     0    40 2974 2404  2  1 98  0  0  0
 1  0      0 32530660 1581968 382309360    0    0     0    12 3033 2446  1  1 98  0  0  0
 2  0      0 32511364 1581968 382309360    0    0     0    20 3192 2451  1  1 98  0  0  0
 1  0      0 32531176 1581968 382309364    0    0     0     0 3249 2463  2  1 97  0  0  0
 1  0      0 32514544 1581972 382309368    0    0     0  4004 2796 2411  1  1 98  0  0  0
 1  0      0 32530692 1581972 382309372    0    0     0     0 3036 2492  1  1 98  0  0  0
 1  0      0 32534984 1581972 382309372    0    0     0     0 3557 2414  2  1 97  0  0  0
 1  0      0 32515212 1581972 382309372    0    0     0     8 2975 2379  2  1 98  0  0  0
 1  0      0 32526496 1581972 382309376    0    0     0     0 3189 2446  1  1 97  0  0  0
 1  0      0 32519376 1581972 382309376    0    0     0    24 3231 2554  1  1 98  0  0  0
 1  0      0 32521768 1581972 382309376    0    0     0     0 3028 2401  2  1 98  0  0  0
 1  0      0 32517728 1581972 382309376    0    0     0     0 3001 2328  1  1 98  0  0  0
 1  0      0 32500844 1581972 382309384    0    0     0    20 2949 2426  1  1 98  0  0  0
 2  0      0 32491676 1581972 382309392    0    0     0     0 3126 2528  2  1 98  0  0  0
 1  0      0 32505964 1581976 382309392    0    0     0    24 3052 2395  2  1 97  0  0  0
 1  0      0 32533432 1581976 382309392    0    0     0     0 3032 2407  1  1 98  0  0  0
 1  0      0 32501756 1581976 382309400    0    0     0     0 2935 2424  1  1 98  0  0  0
 2  0      0 32507252 1581976 382309400    0    0     0     0 2860 2479  2  1 98  0  0  0
 2  0      0 32477300 1581976 382309412    0    0     0     0 3748 2981  1  1 98  0  0  0
 2  0      0 32505096 1581980 382309408    0    0     0    20 3621 2641  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32503308 1581980 382309412    0    0     0     0 3563 2600  1  1 98  0  0  0
 1  0      0 32486928 1581980 382309412    0    0     0     0 3307 2621  1  1 98  0  0  0
 1  0      0 32522032 1581980 382309412    0    0     0     0 3581 2540  1  1 98  0  0  0
 1  0      0 32501836 1581980 382309424    0    0     0     0 3402 3708  2  1 98  0  0  0
 2  0      0 32484700 1581980 382309424    0    0     0    16 3642 3449  2  1 98  0  0  0
 1  0      0 32479440 1581980 382309428    0    0     0     0 3473 2701  1  1 97  0  0  0
 1  0      0 32463528 1581980 382309428    0    0     0     0 3377 2557  1  1 98  0  0  0
 1  0      0 32466352 1581980 382309432    0    0     0     0 3399 2590  1  1 98  0  0  0
 1  0      0 32448932 1581988 382309424    0    0     0   136 3260 2540  1  1 98  0  0  0
 1  0      0 32469108 1581988 382309448    0    0     0     0 3562 3249  2  1 98  0  0  0
 2  0      0 32481900 1581988 382309448    0    0     0    48 3640 4099  2  1 97  0  0  0
 1  0      0 32522712 1581988 382309448    0    0     0     0 3464 2599  1  1 97  0  0  0
 1  0      0 32505528 1581988 382309452    0    0     0    32 3280 2576  1  1 98  0  0  0
 1  0      0 32526200 1581988 382309452    0    0     0     4 3508 2640  1  1 98  0  0  0
 1  0      0 32514692 1581988 382309452    0    0     0     0 3277 2872  2  1 98  0  0  0
 1  0      0 32513860 1581988 382309460    0    0     0    60 3643 4127  2  1 98  0  0  0
 2  0      0 32519080 1581988 382309460    0    0     0     0 3459 2647  2  1 97  0  0  0
 1  0      0 32521420 1581988 382309468    0    0     0     0 3644 2850  1  1 97  0  0  0
 1  0      0 32560112 1581996 382309468    0    0     0    28 3980 2648  1  1 97  0  0  0
 1  0      0 32550176 1581996 382309468    0    0     0     0 3193 2594  1  1 98  0  0  0
 1  0      0 32554120 1582000 382309468    0    0     0    40 3585 4353  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32551748 1582000 382309468    0    0     0     0 3423 2629  1  1 98  0  0  0
 2  0      0 32527140 1582000 382309472    0    0     0     0 3746 2785  1  1 97  0  0  0
 1  0      0 32560920 1582000 382309476    0    0     0     0 3557 2597  1  1 98  0  0  0
 1  0      0 32565540 1582000 382309476    0    0     0     0 3324 2628  2  1 98  0  0  0
 1  0      0 32554784 1582008 382309480    0    0     0    16 3595 3904  2  0 98  0  0  0
 1  0      0 32544488 1582008 382309640    0    0     0     0 3739 3298  1  1 98  0  0  0
 2  0      0 32548144 1582008 382309656    0    0     0     0 3265 2594  1  1 98  0  0  0
 2  0      0 32537536 1582008 382309656    0    0     0   188 3567 2642  1  1 97  0  0  0
 1  0      0 32525940 1582008 382309656    0    0     0     0 3606 2690  1  1 98  0  0  0
 2  0      0 32549596 1582012 382309656    0    0     0    48 3340 2572  1  1 98  0  0  0
 1  0      0 32558964 1582012 382309656    0    0     0     0 3474 3400  2  1 98  0  0  0
 1  0      0 32554280 1582012 382309660    0    0     0     0 3439 3996  2  1 98  0  0  0
 2  0      0 32562840 1582012 382309660    0    0     0     0 3576 2918  1  1 97  0  0  0
 2  0      0 32544960 1582012 382309660    0    0     0     0 3687 2673  1  2 97  0  0  0
 1  0      0 32545744 1582020 382309660    0    0     0    16 3386 2529  1  1 98  0  0  0
 1  0      0 32548144 1582020 382309660    0    0     0     0 3370 2572  1  1 98  0  0  0
 1  0      0 32515256 1582020 382309680    0    0     0     4 6927 4041  2  2 97  0  0  0
 1  0      0 32514364 1582020 382309688    0    0     0    60 3391 2638  1  1 98  0  0  0
 2  0      0 32518632 1582020 382309688    0    0     0     0 3532 3668  2  1 97  0  0  0
 1  0      0 32518048 1582024 382309692    0    0     0    48 3667 3853  2  1 98  0  0  0
 1  0      0 32520716 1582024 382309692    0    0     0     0 3467 2949  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32518864 1582024 382309696    0    0     0     0 3136 2557  1  1 98  0  0  0
 1  0      0 32507156 1582024 382309696    0    0     0    16 3412 2563  1  1 98  0  0  0
 2  0      0 32498420 1582024 382309696    0    0     0     8 3450 2628  1  1 97  0  0  0
 1  0      0 32517684 1582028 382309696    0    0     0    36 3660 2719  1  1 97  0  0  0
 1  0      0 32511640 1582028 382309696    0    0     0     0 3159 2589  1  1 98  0  0  0
 1  0      0 32499564 1582028 382309700    0    0     0     0 3430 3977  2  1 98  0  0  0
 1  0      0 32500120 1582028 382309700    0    0     0     0 3528 3581  2  1 98  0  0  0
 1  0      0 32529216 1582032 382309704    0    0     0  6524 3964 3073  2  1 97  0  0  0
 2  0      0 32514856 1582036 382309712    0    0     0   116 4141 2666  1  1 97  0  0  0
 1  0      0 32519028 1582036 382309712    0    0     0     0 3442 2574  1  1 98  0  0  0
 1  0      0 32548220 1582036 382309716    0    0     0     0 3460 2580  1  1 98  0  0  0
 1  0      0 32556972 1582036 382309716    0    0     0     0 3354 2672  1  1 98  0  0  0
 1  0      0 32540532 1582036 382309720    0    0     0     0 3303 2599  1  1 98  0  0  0
 1  0      0 32539440 1582040 382309720    0    0     0    16 3601 4201  2  0 97  0  0  0
 1  0      0 32548624 1582040 382309900    0    0     0     0 4115 4123  1  1 98  0  0  0
 1  0      0 32554196 1582040 382309904    0    0     0     0 3435 2695  1  2 98  0  0  0
 1  0      0 32554116 1582040 382309904    0    0     0     0 3312 2654  1  1 98  0  0  0
 1  0      0 32556412 1582040 382309904    0    0     0     0 3356 2592  1  1 98  0  0  0
 1  0      0 32524220 1582040 382309908    0    0     0    20 3345 2576  1  1 98  0  0  0
 2  0      0 32515452 1582040 382309912    0    0     0     0 3503 2758  1  1 97  0  0  0
 1  0      0 32532244 1582040 382309924    0    0     0     0 3503 2593  1  2 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32531908 1582040 382309924    0    0     0     0 3307 2582  1  1 98  0  0  0
 1  0      0 32541556 1582040 382309924    0    0     0     0 3418 3903  2  1 98  0  0  0
 1  0      0 32511444 1582048 382309924    0    0     0    16 3591 4572  2  1 98  0  0  0
 1  0      0 32495976 1582048 382309928    0    0     0    20 4607 3272  1  2 97  0  0  0
 1  0      0 33769700 1582048 382301892    0    0     0    60 8562 4148  1  1 98  0  0  0
