timestamp, uuid, name, index, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/21 14:03:02.498, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.68 W, 2355 MHz, 35
2026/09/21 14:03:02.498, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 96.29 W, 2317 MHz, 38
2026/09/21 14:03:02.498, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.65 W, 180 MHz, 33
2026/09/21 14:03:02.498, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 86.59 W, 2317 MHz, 35
2026/09/21 14:03:02.748, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.65 W, 2355 MHz, 35
2026/09/21 14:03:02.748, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 90.56 W, 2317 MHz, 38
2026/09/21 14:03:02.748, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.58 W, 180 MHz, 33
2026/09/21 14:03:02.748, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 89.93 W, 2317 MHz, 35
2026/09/21 14:03:02.998, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.85 W, 2355 MHz, 35
2026/09/21 14:03:02.998, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 89.87 W, 2310 MHz, 38
2026/09/21 14:03:02.998, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.58 W, 180 MHz, 33
2026/09/21 14:03:02.998, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.85 W, 2317 MHz, 35
2026/09/21 14:03:03.251, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.91 W, 2355 MHz, 35
2026/09/21 14:03:03.251, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 89.87 W, 2310 MHz, 38
2026/09/21 14:03:03.251, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.58 W, 180 MHz, 33
2026/09/21 14:03:03.251, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.84 W, 2317 MHz, 35
2026/09/21 14:03:03.501, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.63 W, 2355 MHz, 35
2026/09/21 14:03:03.501, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 89.87 W, 2310 MHz, 38
2026/09/21 14:03:03.501, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.58 W, 180 MHz, 33
2026/09/21 14:03:03.501, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.83 W, 2317 MHz, 35
2026/09/21 14:03:03.751, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.52 W, 2355 MHz, 35
2026/09/21 14:03:03.751, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 89.87 W, 2310 MHz, 38
2026/09/21 14:03:03.752, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 34.67 W, 180 MHz, 33
2026/09/21 14:03:03.752, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 787 MiB, 1 %, 89.85 W, 2317 MHz, 35
2026/09/21 14:03:04.003, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.70 W, 2355 MHz, 35
2026/09/21 14:03:04.003, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 2 %, 57.64 W, 450 MHz, 37
2026/09/21 14:03:04.003, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.54 W, 180 MHz, 33
2026/09/21 14:03:04.003, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 915 MiB, 1 %, 90.05 W, 2317 MHz, 35
2026/09/21 14:03:04.253, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.70 W, 2355 MHz, 35
2026/09/21 14:03:04.253, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 62.27 W, 1207 MHz, 37
2026/09/21 14:03:04.253, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.77 W, 180 MHz, 33
2026/09/21 14:03:04.253, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1043 MiB, 1 %, 90.21 W, 2317 MHz, 35
2026/09/21 14:03:04.503, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.70 W, 2355 MHz, 35
2026/09/21 14:03:04.503, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 67.04 W, 2310 MHz, 37
2026/09/21 14:03:04.503, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.86 W, 180 MHz, 33
2026/09/21 14:03:04.503, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 1 %, 90.30 W, 2317 MHz, 35
2026/09/21 14:03:04.753, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.70 W, 2355 MHz, 35
2026/09/21 14:03:04.753, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 69.42 W, 2310 MHz, 37
2026/09/21 14:03:04.753, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.13 W, 180 MHz, 33
2026/09/21 14:03:04.753, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 0 %, 90.61 W, 2317 MHz, 35
2026/09/21 14:03:05.004, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.19 W, 2355 MHz, 35
2026/09/21 14:03:05.004, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 89.02 W, 2310 MHz, 37
2026/09/21 14:03:05.004, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.06 W, 180 MHz, 33
2026/09/21 14:03:05.004, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 0 %, 90.46 W, 2317 MHz, 35
2026/09/21 14:03:05.254, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.19 W, 2355 MHz, 35
2026/09/21 14:03:05.254, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 88.99 W, 2310 MHz, 37
2026/09/21 14:03:05.254, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.06 W, 180 MHz, 33
2026/09/21 14:03:05.254, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 91.53 W, 2317 MHz, 35
2026/09/21 14:03:05.504, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.19 W, 2355 MHz, 35
2026/09/21 14:03:05.504, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 89.00 W, 2310 MHz, 37
2026/09/21 14:03:05.504, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.06 W, 180 MHz, 33
2026/09/21 14:03:05.504, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 91.44 W, 2317 MHz, 35
2026/09/21 14:03:05.754, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.19 W, 2355 MHz, 35
2026/09/21 14:03:05.754, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 89.07 W, 2310 MHz, 37
2026/09/21 14:03:05.754, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.06 W, 180 MHz, 33
2026/09/21 14:03:05.754, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 91.10 W, 2317 MHz, 35
2026/09/21 14:03:06.004, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.16 W, 2355 MHz, 35
2026/09/21 14:03:06.004, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 755 MiB, 3 %, 89.08 W, 2310 MHz, 37
2026/09/21 14:03:06.004, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.66 W, 180 MHz, 32
2026/09/21 14:03:06.004, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 91.09 W, 2317 MHz, 35
2026/09/21 14:03:06.254, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.56 W, 2355 MHz, 35
2026/09/21 14:03:06.256, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 915 MiB, 1 %, 89.05 W, 2310 MHz, 37
2026/09/21 14:03:06.256, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.66 W, 180 MHz, 32
2026/09/21 14:03:06.256, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1 MiB, 0 %, 90.65 W, 2317 MHz, 35
2026/09/21 14:03:06.506, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.85 W, 2355 MHz, 35
2026/09/21 14:03:06.506, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1043 MiB, 1 %, 89.40 W, 2310 MHz, 37
2026/09/21 14:03:06.507, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.22 W, 180 MHz, 33
2026/09/21 14:03:06.507, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 93.12 W, 2317 MHz, 36
2026/09/21 14:03:06.757, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.92 W, 2355 MHz, 35
2026/09/21 14:03:06.757, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 1 %, 89.44 W, 2310 MHz, 37
2026/09/21 14:03:06.757, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.18 W, 180 MHz, 32
2026/09/21 14:03:06.757, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 93.27 W, 2317 MHz, 35
2026/09/21 14:03:07.007, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.71 W, 2355 MHz, 35
2026/09/21 14:03:07.007, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 0 %, 89.87 W, 2310 MHz, 37
2026/09/21 14:03:07.007, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.47 W, 180 MHz, 32
2026/09/21 14:03:07.007, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 93.27 W, 2317 MHz, 35
2026/09/21 14:03:07.257, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.68 W, 2355 MHz, 35
2026/09/21 14:03:07.257, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1651 MiB, 0 %, 89.78 W, 2310 MHz, 37
2026/09/21 14:03:07.257, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.33 W, 180 MHz, 32
2026/09/21 14:03:07.257, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 92.97 W, 2317 MHz, 35
2026/09/21 14:03:07.507, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.68 W, 2355 MHz, 35
2026/09/21 14:03:07.507, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1651 MiB, 89 %, 126.99 W, 2310 MHz, 41
2026/09/21 14:03:07.507, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.28 W, 180 MHz, 32
2026/09/21 14:03:07.507, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.95 W, 2317 MHz, 35
2026/09/21 14:03:07.758, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.68 W, 2355 MHz, 35
2026/09/21 14:03:07.758, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1651 MiB, 91 %, 153.66 W, 2310 MHz, 41
2026/09/21 14:03:07.758, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.28 W, 180 MHz, 32
2026/09/21 14:03:07.758, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.85 W, 2317 MHz, 35
2026/09/21 14:03:08.010, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.68 W, 2355 MHz, 35
2026/09/21 14:03:08.010, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1651 MiB, 86 %, 200.26 W, 2310 MHz, 42
2026/09/21 14:03:08.010, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.28 W, 180 MHz, 32
2026/09/21 14:03:08.010, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.85 W, 2317 MHz, 35
2026/09/21 14:03:08.260, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.68 W, 2355 MHz, 35
2026/09/21 14:03:08.260, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1811 MiB, 81 %, 233.21 W, 2310 MHz, 41
2026/09/21 14:03:08.260, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 37.28 W, 180 MHz, 32
2026/09/21 14:03:08.260, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 89.87 W, 2317 MHz, 35
2026/09/21 14:03:08.510, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.68 W, 2355 MHz, 35
2026/09/21 14:03:08.510, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1811 MiB, 93 %, 236.65 W, 2310 MHz, 42
2026/09/21 14:03:08.510, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.99 W, 180 MHz, 32
2026/09/21 14:03:08.510, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 819 MiB, 1 %, 89.99 W, 2317 MHz, 35
2026/09/21 14:03:08.760, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.68 W, 2355 MHz, 35
2026/09/21 14:03:08.760, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1811 MiB, 95 %, 235.48 W, 2317 MHz, 42
2026/09/21 14:03:08.760, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.99 W, 180 MHz, 32
2026/09/21 14:03:08.761, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 947 MiB, 1 %, 90.11 W, 2317 MHz, 35
2026/09/21 14:03:09.011, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.68 W, 2355 MHz, 35
2026/09/21 14:03:09.011, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1811 MiB, 91 %, 237.85 W, 2317 MHz, 43
2026/09/21 14:03:09.011, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.99 W, 180 MHz, 32
2026/09/21 14:03:09.011, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1107 MiB, 1 %, 90.29 W, 2317 MHz, 35
2026/09/21 14:03:09.261, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.75 W, 2355 MHz, 35
2026/09/21 14:03:09.261, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1845 MiB, 63 %, 231.68 W, 2310 MHz, 40
2026/09/21 14:03:09.261, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 35.99 W, 180 MHz, 32
2026/09/21 14:03:09.261, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 1 %, 91.23 W, 2317 MHz, 35
2026/09/21 14:03:09.511, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 2 %, 90.91 W, 2355 MHz, 35
2026/09/21 14:03:09.511, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 1 %, 194.13 W, 2310 MHz, 38
2026/09/21 14:03:09.511, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.12 W, 180 MHz, 32
2026/09/21 14:03:09.511, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 0 %, 91.18 W, 2317 MHz, 35
2026/09/21 14:03:09.761, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.03 W, 2355 MHz, 35
2026/09/21 14:03:09.761, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 169.60 W, 2317 MHz, 38
2026/09/21 14:03:09.761, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.12 W, 180 MHz, 32
2026/09/21 14:03:09.761, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 92.87 W, 2317 MHz, 36
2026/09/21 14:03:10.011, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.13 W, 2355 MHz, 35
2026/09/21 14:03:10.011, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 121.37 W, 2317 MHz, 38
2026/09/21 14:03:10.011, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.12 W, 180 MHz, 32
2026/09/21 14:03:10.011, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 92.77 W, 2317 MHz, 35
2026/09/21 14:03:10.261, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 92.47 W, 2355 MHz, 35
2026/09/21 14:03:10.262, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 91.95 W, 2317 MHz, 38
2026/09/21 14:03:10.262, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.12 W, 180 MHz, 32
2026/09/21 14:03:10.262, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 91.86 W, 2317 MHz, 35
2026/09/21 14:03:10.512, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.59 W, 2355 MHz, 35
2026/09/21 14:03:10.512, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 90.06 W, 2310 MHz, 38
2026/09/21 14:03:10.512, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 36.15 W, 180 MHz, 32
