timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 09:06:12.318, 0, 0 %, 2 MiB, 120.40 W, 2820 MHz, 14001 MHz, 54
2026/09/23 09:06:12.322, 1, 0 %, 2 MiB, 125.98 W, 2850 MHz, 14001 MHz, 58
2026/09/23 09:06:12.574, 0, 0 %, 596 MiB, 120.40 W, 2820 MHz, 14001 MHz, 54
2026/09/23 09:06:12.574, 1, 0 %, 4 MiB, 125.98 W, 2850 MHz, 14001 MHz, 58
2026/09/23 09:06:12.824, 0, 1 %, 596 MiB, 113.03 W, 2820 MHz, 14001 MHz, 54
2026/09/23 09:06:12.824, 1, 0 %, 4 MiB, 120.09 W, 2850 MHz, 14001 MHz, 57
2026/09/23 09:06:13.074, 0, 1 %, 596 MiB, 113.03 W, 2820 MHz, 14001 MHz, 54
2026/09/23 09:06:13.074, 1, 0 %, 4 MiB, 120.09 W, 2850 MHz, 14001 MHz, 57
2026/09/23 09:06:13.325, 0, 0 %, 596 MiB, 93.89 W, 2610 MHz, 13365 MHz, 54
2026/09/23 09:06:13.325, 1, 0 %, 4 MiB, 112.97 W, 2850 MHz, 14001 MHz, 57
2026/09/23 09:06:13.575, 0, 0 %, 628 MiB, 93.89 W, 2610 MHz, 13365 MHz, 54
2026/09/23 09:06:13.575, 1, 0 %, 4 MiB, 112.97 W, 2850 MHz, 14001 MHz, 57
2026/09/23 09:06:13.825, 0, 0 %, 1268 MiB, 91.35 W, 2610 MHz, 13365 MHz, 53
2026/09/23 09:06:13.825, 1, 0 %, 596 MiB, 106.56 W, 2257 MHz, 14001 MHz, 56
2026/09/23 09:06:14.075, 0, 0 %, 1332 MiB, 91.35 W, 2610 MHz, 13365 MHz, 53
2026/09/23 09:06:14.075, 1, 0 %, 1236 MiB, 106.56 W, 2257 MHz, 14001 MHz, 56
2026/09/23 09:06:14.325, 0, 1 %, 2356 MiB, 91.35 W, 2610 MHz, 13365 MHz, 53
