Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.1,743895,30,24796.5,24799.5,24416,25407,199.6,gated_rmsnorm_f32
0.1,488731,141,3466.2,2752.0,1504,7680,1738.1,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.1,439323,60,7322.1,7135.5,5888,8960,1226.4,l2_norm_pp_v2_f32
0.0,426297,128,3330.4,3296.0,3040,3712,131.4,argmax_partial_f32
0.0,352988,94,3755.2,2688.0,1632,7520,2038.0,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.0,262108,128,2047.7,1952.0,1696,3424,355.3,embed_gather_u32
0.0,241854,128,1889.5,1888.0,1504,2112,77.2,argmax_final_f32
0.0,70078,10,7007.8,7055.5,6656,7296,240.7,append_quantize_kv_q8_0_q5_1_rows
0.0,69438,30,2314.6,2272.0,2080,2848,167.5,gdn_glog_f32
0.0,64575,30,2152.5,2112.0,1920,2496,143.6,gdn_chunk_cumgate_f32
0.0,47934,10,4793.4,4815.5,4575,4896,87.9,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.0,38432,30,1281.1,1280.0,1248,1344,28.5,ssm_conv_ring_update_f32
0.0,28544,20,1427.2,1440.0,1280,1536,60.9,f32_to_bf16_bulk
0.0,8800,1,8800.0,8800.0,8800,8800,0.0,embed_gather_u32_t
