Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
25.9,633200390,282,2245391.5,1671301.0,222237,8810001,2133778.9,"void mmq_iq4xs_dense_kernel<(int)64, (bool)0>(const unsigned char *, const int *, float *, int, int, int, long)"
12.0,293439130,240,1222663.0,1444648.0,689109,3849185,500237.5,"void moe_kq_sk128v_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
8.3,203124895,18048,11254.7,9600.0,2688,2352633,49990.3,qmatvec_iq4_XS_dp4a
4.6,111468593,240,464452.5,429017.0,154558,2577654,302565.8,"void moe_kq_sktail_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
3.5,85383719,5120,16676.5,15872.0,14112,2591957,38174.7,moe_gate_up_silu8_dev_q8_v
3.1,75899390,770,98570.6,18528.0,17376,534776,177960.6,qmatvec_q6_K_mmvq
2.5,59990071,80,749875.9,829586.5,434233,3269067,459000.1,router_gemv_f32_w8_batch
2.4,58404297,60,973404.9,914129.0,615158,2826962,452158.3,gdn_chunk_state_f32
2.2,54090095,10,5409009.5,5128412.5,5011822,7242378,690396.0,fa_prefill_qw_db
2.0,48972354,10,4897235.4,5403256.0,2934448,6648788,1540195.8,qmatvec_gemm_q6_K
2.0,48749927,80,609374.1,678053.0,324442,2579158,400240.8,rows_permute_f32
2.0,48135259,24580,1958.3,1344.0,1152,2230268,21073.6,quantize_q8_1
1.9,46810567,10,4681056.7,4446215.5,3982943,6180924,685032.8,fa_prefill_bf16kv_pp
1.9,45293276,1280,35385.4,35359.0,33599,39200,629.1,fa_decode_vec_q_v4_dc
1.8,43645703,5120,8524.6,7904.0,7295,1039887,23787.4,moe_down8_fma_dev_q8_w8h2v
1.6,37979507,6912,5494.7,2976.0,2688,14560,4299.8,qmatvec_q8_0_mmvq
1.4,33947001,60,565783.3,506872.0,347898,2872913,371984.6,gdn_chunk_output_f32
1.3,31023818,5200,5966.1,4704.0,4224,1069294,20797.6,moe_router_topk_f32
1.2,29670539,5120,5795.0,5664.0,4864,738228,10240.6,add_rms_norm_f32
1.2,29436703,60,490611.7,552023.0,279836,2310298,306007.6,ssm_conv1d_gdn_state_f32
1.1,27468444,80,343355.5,217068.5,135070,2769171,519404.4,moe_pairs_silu_mul
1.1,26426897,160,165168.1,144862.0,65087,325306,87361.0,"gather_act_f16_kernel(const float *, const int *, __half *, float *, int, int)"
1.0,24377714,188,129668.7,83374.0,41599,1291499,170558.0,"void mul_mat_q_q8_0<(int)128, (bool)0>(const char *, const int *, float *, int, int, int, int, int, int)"
0.9,22091024,5120,4314.7,4127.0,3680,986128,13726.0,router_gemv_f32_w8
0.9,21242246,80,265528.1,261404.0,163581,379321,95013.6,moe_pairs_scatter
0.9,20983882,60,349731.4,315258.5,205436,1452649,214409.1,gdn_chunk_attn_f32
0.8,18352944,120,152941.2,143101.5,96510,1078158,96747.1,qmatvec_q8_0_dp4a
0.7,18313145,60,305219.1,334635.0,167997,2415673,307537.4,gdn_chunk_solve32_f32
0.7,17707915,6400,2766.9,1855.0,1632,6495,1196.3,qmatvec_q8_0_mmvq_fused2
0.7,17672017,5280,3347.0,1184.0,1118,2159837,31833.6,add_f32
0.7,16526272,3840,4303.7,4224.0,3808,179037,2830.4,gdn_scan_s128
0.7,16026813,120,133556.8,132621.5,54495,226748,59424.4,l2_norm_pp_v2_f32
0.6,14594103,2890,5049.9,1728.0,1600,1017104,23329.9,rms_norm_f32
0.5,13448081,5120,2626.6,2208.0,2048,2083486,29086.8,rms_norm_q8_1
0.5,13356444,282,47363.3,17488.0,2944,2457496,237884.1,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.5,13290162,5200,2555.8,1152.0,1087,128830,11956.9,add_scaled_rows_f32
0.5,13262372,60,221039.5,185485.0,118782,2355002,287866.1,gated_rmsnorm_f32
0.5,11467733,1280,8959.2,8991.0,8128,10144,342.9,qmatvec_q5_K_mmvq_mr2_il
0.5,11378052,1280,8889.1,8864.0,8544,9632,133.0,fa_decode_combine_f32
0.4,10105913,20,505295.7,489496.0,356890,817619,155094.0,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
0.4,9931814,5200,1910.0,1536.0,1408,41760,3458.3,sigmoid_dot_rows_f32
0.4,9275950,5200,1783.8,1280.0,1183,2067903,28668.8,silu_mul_f32
0.3,7927865,3840,2064.5,2016.0,1792,156317,2490.8,ssm_conv1d_fused_decode_f32
0.3,7443531,1300,5725.8,1728.0,1600,351034,33637.6,q_gate_split_f32
0.3,6432826,188,34217.2,15903.5,3040,2183996,158805.6,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.3,6415363,3840,1670.7,1664.0,1536,4255,86.1,gated_rmsnorm_q8_1
0.2,5728813,3840,1491.9,1472.0,1376,3680,68.1,gdn_prep_decode_f32
0.2,5162002,1300,3970.8,1024.0,960,259739,24882.8,mul_f32
0.2,4877708,2600,1876.0,1536.0,1312,59199,3836.0,rope_neox_f32
0.2,4704810,1360,3459.4,1056.0,992,215388,19852.9,sigmoid_f32
0.2,3814692,20,190734.6,44207.0,23232,2194397,517355.3,append_quantize_kv_q8_0_q5_1_rows
0.1,2423577,1280,1893.4,1888.0,1759,2176,53.0,append_quantize_kv_q8_0_q5_1_dc
0.1,1619140,1408,1150.0,1088.0,992,2240,239.4,inc_i32
0.0,930325,20,46516.3,46207.5,21440,71647,24846.3,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.0,554935,10,55493.5,55311.0,54591,57759,943.0,fa_dequant_kv_ws_bf16
0.0,435290,128,3400.7,3392.0,3136,3744,129.0,argmax_partial_f32
0.0,263357,128,2057.5,1952.0,1855,3328,341.8,embed_gather_u32
0.0,253661,60,4227.7,4112.0,3264,5632,871.2,gdn_chunk_cumgate_f32
0.0,251487,128,1964.7,1952.0,1632,2272,88.3,argmax_final_f32
0.0,191932,60,3198.9,3200.0,2048,4480,630.4,gdn_glog_f32
0.0,114175,20,5708.8,5679.5,5376,6368,216.6,f32_to_bf16_bulk
0.0,95135,60,1585.6,1568.0,1504,1696,40.2,ssm_conv_ring_update_f32
0.0,93566,2,46783.0,46783.0,36415,57151,14662.6,embed_gather_u32_t
