timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/19 13:01:00.649, 0, P0, 2655 MHz, 14001 MHz, 39.86 W, 39, 1 MiB, 0 %, 4, 16
