timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/25 08:54:21.222, 0, P8, 180 MHz, 405 MHz, 15.42 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:21.485, 0, P8, 180 MHz, 405 MHz, 15.27 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:21.739, 0, P8, 180 MHz, 405 MHz, 15.27 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:21.993, 0, P8, 180 MHz, 405 MHz, 15.27 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:22.247, 0, P8, 180 MHz, 405 MHz, 15.27 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:22.500, 0, P8, 180 MHz, 405 MHz, 15.84 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:22.754, 0, P8, 180 MHz, 405 MHz, 15.84 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:23.007, 0, P8, 180 MHz, 405 MHz, 15.84 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:23.261, 0, P8, 180 MHz, 405 MHz, 15.84 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:23.514, 0, P8, 180 MHz, 405 MHz, 15.56 W, 600.00 W, 600.00 W, 37, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:23.768, 0, P8, 180 MHz, 405 MHz, 15.56 W, 600.00 W, 600.00 W, 37, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:24.020, 0, P8, 180 MHz, 405 MHz, 15.56 W, 600.00 W, 600.00 W, 37, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:24.274, 0, P8, 180 MHz, 405 MHz, 15.56 W, 600.00 W, 600.00 W, 37, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:24.527, 0, P8, 180 MHz, 405 MHz, 16.67 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:24.781, 0, P8, 180 MHz, 405 MHz, 16.67 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:25.035, 0, P8, 180 MHz, 405 MHz, 16.67 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:25.288, 0, P8, 180 MHz, 405 MHz, 16.67 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:25.541, 0, P8, 180 MHz, 405 MHz, 15.50 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:25.795, 0, P8, 180 MHz, 405 MHz, 15.50 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:26.048, 0, P8, 180 MHz, 405 MHz, 15.50 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:26.302, 0, P8, 180 MHz, 405 MHz, 15.50 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:26.556, 0, P8, 180 MHz, 405 MHz, 15.55 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:26.809, 0, P8, 180 MHz, 405 MHz, 15.55 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:27.063, 0, P8, 180 MHz, 405 MHz, 15.55 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:27.317, 0, P8, 180 MHz, 405 MHz, 15.55 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:27.570, 0, P8, 180 MHz, 405 MHz, 15.47 W, 600.00 W, 600.00 W, 36, 2 MiB, 0 %, 1, 16
2026/09/25 08:54:27.827, 0, P1, 180 MHz, 405 MHz, 16.97 W, 600.00 W, 600.00 W, 37, 596 MiB, 0 %, 5, 16
2026/09/25 08:54:28.077, 0, P1, 180 MHz, 405 MHz, 16.97 W, 600.00 W, 600.00 W, 37, 1460 MiB, 0 %, 5, 16
2026/09/25 08:54:28.328, 0, P1, 2617 MHz, 13365 MHz, 45.17 W, 600.00 W, 600.00 W, 38, 2708 MiB, 12 %, 5, 16
2026/09/25 08:54:28.578, 0, P1, 2617 MHz, 13365 MHz, 45.17 W, 600.00 W, 600.00 W, 38, 3956 MiB, 12 %, 5, 16
2026/09/25 08:54:28.829, 0, P1, 2625 MHz, 13365 MHz, 87.52 W, 600.00 W, 600.00 W, 38, 5172 MiB, 13 %, 5, 16
2026/09/25 08:54:29.079, 0, P1, 2625 MHz, 13365 MHz, 87.52 W, 600.00 W, 600.00 W, 38, 6420 MiB, 13 %, 5, 16
2026/09/25 08:54:29.330, 0, P1, 2625 MHz, 13365 MHz, 87.91 W, 600.00 W, 600.00 W, 38, 7636 MiB, 13 %, 5, 16
2026/09/25 08:54:29.581, 0, P1, 2625 MHz, 13365 MHz, 87.91 W, 600.00 W, 600.00 W, 38, 8916 MiB, 13 %, 5, 16
2026/09/25 08:54:29.831, 0, P1, 2625 MHz, 13365 MHz, 87.83 W, 600.00 W, 600.00 W, 38, 10132 MiB, 13 %, 5, 16
2026/09/25 08:54:30.082, 0, P1, 2625 MHz, 13365 MHz, 87.83 W, 600.00 W, 600.00 W, 38, 11348 MiB, 13 %, 5, 16
2026/09/25 08:54:30.332, 0, P1, 2625 MHz, 13365 MHz, 87.68 W, 600.00 W, 600.00 W, 38, 12596 MiB, 13 %, 5, 16
2026/09/25 08:54:30.583, 0, P1, 2625 MHz, 13365 MHz, 87.68 W, 600.00 W, 600.00 W, 38, 13812 MiB, 13 %, 5, 16
2026/09/25 08:54:30.833, 0, P1, 2625 MHz, 13365 MHz, 87.71 W, 600.00 W, 600.00 W, 38, 14740 MiB, 13 %, 5, 16
2026/09/25 08:54:31.084, 0, P1, 2625 MHz, 13365 MHz, 87.71 W, 600.00 W, 600.00 W, 38, 14740 MiB, 13 %, 5, 16
2026/09/25 08:54:31.334, 0, P1, 2610 MHz, 13365 MHz, 86.62 W, 600.00 W, 600.00 W, 38, 14740 MiB, 0 %, 5, 16
