Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
73.2,11155170708,254961,43752.5,43744.0,9984,851160,44123.6,qmatvec_q8_0_mmvq_b8
11.1,1683513620,6400,263049.0,267389.0,77055,584281,123832.5,"void mul_mat_q_q8_0<(int)128, (bool)0>(const char *, const int *, float *, int, int, int, int, int, int)"
3.0,461062257,32832,14043.1,14784.0,10463,15712,1471.2,add_rms_norm_f32
2.8,429118961,24624,17426.9,17408.0,16704,19904,239.8,gdn_scan_s128_b
2.7,408017474,52337,7796.0,10464.0,1312,15424,4268.9,rms_norm_f32
1.3,194809039,8208,23734.0,22688.0,15552,29472,3621.9,fa_decode_vec_q_seqs_v4
0.9,144582693,108769,1329.3,1184.0,1119,13152,1215.4,quantize_q8_1
0.6,97380310,768,126797.3,126366.5,118366,136319,3879.9,gdn_chunk_state_f32
0.5,72265244,33856,2134.5,1536.0,1439,29728,3277.5,silu_mul_f32
0.4,62230478,34880,1784.1,1344.0,1247,9791,1693.8,add_f32
0.4,60798844,8208,7407.3,7456.0,5120,9440,1124.9,fa_decode_combine_seqs
0.4,55461284,24624,2252.3,2240.0,2016,2816,113.1,ssm_conv1d_fused_decode_b_f32
0.4,53560907,1536,34870.4,34943.5,32223,38111,1290.4,qmatvec_q8_0_dp4a
0.3,43523444,24624,1767.5,1760.0,1663,2112,39.4,gated_rmsnorm_q8_1
0.2,37322614,768,48597.2,47535.5,41024,57983,4496.1,gdn_chunk_output_f32
0.2,35731079,24624,1451.1,1440.0,1248,1856,63.9,gdn_prep_decode_b_f32
0.2,33048581,6400,5163.8,3552.0,3167,10432,2529.1,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.2,26211678,256,102389.4,97295.0,96351,113119,6353.4,fa_prefill_bf16kv_pp
0.2,24224863,768,31542.8,30944.0,28703,36160,1627.6,ssm_conv1d_gdn_state_f32
0.1,21466024,16928,1268.1,1280.0,992,8000,694.3,rope_neox_f32
0.1,20958089,768,27289.2,27295.5,25631,30432,707.3,gdn_chunk_attn_f32
0.1,15308859,8464,1808.7,1344.0,1312,20320,2611.7,q_gate_split_f32
0.1,13616311,16,851019.4,850808.0,850392,852022,519.9,qmatvec_q8_0_mmvq
0.1,13555511,768,17650.4,17535.5,16575,19488,541.2,gated_rmsnorm_f32
0.1,12967158,768,16884.3,16544.0,15584,23232,1526.6,gdn_chunk_solve32_f32
0.1,12892668,8208,1570.7,1568.0,1472,1888,40.8,append_quantize_kv_q8_0_q5_1_seqs
0.1,11232204,9232,1216.7,960.0,927,10112,1386.0,sigmoid_f32
0.1,10127166,8464,1196.5,959.0,896,9952,1431.3,mul_f32
0.1,9754808,1024,9526.2,9408.0,6944,13120,885.2,memra_f16_cvt_kernel
0.1,8236266,1536,5362.2,5280.0,3904,7424,1117.9,l2_norm_pp_v2_f32
0.0,2231820,256,8718.0,8640.0,8320,9376,237.6,append_quantize_kv_q8_0_q5_1_rows
0.0,1481589,768,1929.2,1920.0,1248,2592,130.9,gdn_glog_f32
0.0,1228912,768,1600.1,1568.0,1472,2240,83.0,gdn_chunk_cumgate_f32
0.0,850843,768,1107.9,1120.0,1024,1280,34.5,ssm_conv_ring_update_f32
0.0,700436,512,1368.0,1376.0,1152,1664,112.0,f32_to_bf16_bulk
0.0,184320,16,11520.0,11488.0,9376,12480,783.4,embed_gather_u32_t
