Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
73.8,1771836402,32896,53861.8,60127.0,21664,823737,50756.7,qmatvec_q8_0_mmvq
15.2,364139513,12288,29633.7,29407.5,2752,59296,26762.5,qmatvec_q8_0_mmvq_fused2
4.2,101600637,2048,49609.7,49568.0,48959,51840,280.5,qmatvec_q8_0_mmvq_fused3
1.1,25805463,8192,3150.1,3072.0,2912,4192,168.5,add_rms_norm_q8_1
1.0,23954901,8192,2924.2,2912.0,2784,3264,58.0,rms_norm_q8_1
0.8,19499402,6144,3173.7,3104.0,2976,3648,136.0,gdn_scan_s128
0.5,12036039,8192,1469.2,1472.0,1344,1760,57.4,silu_mul_scaled_q8_1
0.4,10325265,8192,1260.4,1248.0,1215,1536,41.6,add_f32
0.4,10170217,6144,1655.3,1632.0,1567,1920,53.8,ssm_conv1d_fused_decode_f32
0.4,10094096,2048,4928.8,4896.0,4640,5408,127.8,fa_decode_vec_q_v4_deep_dc
0.4,9366557,6144,1524.5,1504.0,1439,1824,38.8,gated_rmsnorm_q8_1
0.3,7607781,6144,1238.2,1216.0,1152,1600,41.6,gdn_prep_decode_f32
0.3,7488700,2048,3656.6,3648.0,3296,4096,201.0,fa_decode_combine_f32
0.3,7018820,4224,1661.7,1376.0,1248,11072,1585.6,rms_norm_f32
0.2,4795343,4096,1170.7,1152.0,992,1504,137.1,rope_neox_f32
0.1,3103237,2048,1515.3,1504.0,1408,1728,37.2,append_quantize_kv_q8_0_q5_1_dc
0.1,2702693,2048,1319.7,1312.0,1280,1440,15.5,q_gate_split_f32
0.1,2527692,2176,1161.6,1152.0,1120,1408,21.4,quantize_q8_1
0.1,1916562,2048,935.8,928.0,896,960,17.3,mul_f32
0.1,1913264,2048,934.2,928.0,896,1056,14.8,sigmoid_f32
0.1,1773808,2176,815.2,800.0,736,1152,50.2,inc_i32
0.0,365598,128,2856.2,2816.0,2656,3200,129.0,argmax_partial_f32
0.0,162975,128,1273.2,1248.0,1216,1536,52.2,embed_gather_u32
0.0,139679,128,1091.2,1088.0,1056,1120,17.4,argmax_final_f32
