#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:24:54       0    339     47      -    100     87      0      0      0      0  12481   2422  23635  23634      0    143     35 
 20260812    14:24:55       0    339     47      -     99     87      0      0      0      0  12481   2422  23635  23634      0    144     32 
 20260812    14:24:56       0    339     47      -    100     87      0      0      0      0  12481   2422  23635  23634      0    144     34 
 20260812    14:24:57       0    339     47      -    100     87      0      0      0      0  12481   2422  23635  23634      0    115     26 
 20260812    14:24:58       0    435     54      -    100     33      0      0      0      0  12481   2415  25811  25810      0     14      6 
 20260812    14:24:59       0    399     50      -     99     61      0      0      0      0  12481   2377  25811  25810      0     87     17 
 20260812    14:25:00       0    359     50      -     99     62      0      0      0      0  12481   2385  25811  25810      0     87     17 
 20260812    14:25:01       0    416     55      -    100     35      0      0      0      0  12481   2415  25811  25810      0     97      4 
 20260812    14:25:02       0    436     54      -    100     29      0      0      0      0  12481   2415  25811  25810      0    114     24 
 20260812    14:25:03       0    357     50      -     99     69      0      0      0      0  12481   2370  25811  25810      0    114     24 
 20260812    14:25:04       0    328     49      -    100     87      0      0      0      0  12481   2422  25811  25810      0    143     33 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:25:05       0    340     49      -     98     86      0      0      0      0  12481   2422  25811  25810      0    147     32 
 20260812    14:25:06       0    341     49      -    100     87      0      0      0      0  12481   2422  25811  25810      0    140     33 
 20260812    14:25:07       0    341     49      -    100     87      0      0      0      0  12481   2422  25811  25810      0    145     33 
 20260812    14:25:08       0    341     49      -    100     87      0      0      0      0  12481   2422  25811  25810      0    146     32 
 20260812    14:25:09       0    341     49      -    100     87      0      0      0      0  12481   2422  25811  25810      0    142     32 
 20260812    14:25:10       0    431     56      -    100     33      0      0      0      0  12481   2415  28051  28050      0     14      3 
 20260812    14:25:12       0    458     56      -    100     43      0      0      0      0  12481   2415  28051  28050      0     15      3 
 20260812    14:25:13       0    439     55      -     99     42      0      0      0      0  12481   2415  28307  28306      0     16      4 
 20260812    14:25:14       0    370     52      -     99     57      0      0      0      0  12481   2392  28339  28338      0     79     13 
 20260812    14:25:15       0    362     52      -     99     57      0      0      0      0  12481   2392  28339  28338      0     79     13 
 20260812    14:25:16       0    357     51      -     99     74      0      0      0      0  12481   2400  28339  28338      0    144     34 
 20260812    14:25:17       0    337     50      -    100     87      0      0      0      0  12481   2422  28339  28338      0    146     32 
 20260812    14:25:18       0    342     50      -    100     87      0      0      0      0  12481   2422  28339  28338      0    142     34 
 20260812    14:25:19       0    342     50      -    100     87      0      0      0      0  12481   2422  28339  28338      0    144     32 
 20260812    14:25:20       0    342     50      -    100     87      0      0      0      0  12481   2422  28339  28338      0    144     34 
 20260812    14:25:21       0    341     50      -     99     86      0      0      0      0  12481   2422  28339  28338      0    139     33 
 20260812    14:25:22       0    342     50      -    100     87      0      0      0      0  12481   2422  28339  28338      0    144     34 
 20260812    14:25:23       0    408     57      -    100     33      0      0      0      0  12481   2415  30451  30450      0     93     18 
 20260812    14:25:24       0    456     57      -    100     32      0      0      0      0  12481   2415  30451  30450      0     15      6 
 20260812    14:25:25       0    446     55      -    100     28      0      0      0      0  12481   2415  30451  30450      0     16      4 
 20260812    14:25:26       0    388     53      -    100     62      0      0      0      0  12481   2392  30451  30450      0     93     13 
 20260812    14:25:27       0    363     53      -     99     63      0      0      0      0  12481   2392  30451  30450      0     86     13 
 20260812    14:25:28       0    363     53      -     99     62      0      0      0      0  12481   2392  30451  30450      0     79     13 
 20260812    14:25:29       0    353     51      -     91     80      0      0      0      0  12481   2400  30451  30450      0    145     32 
 20260812    14:25:30       0    343     51      -    100     87      0      0      0      0  12481   2422  30451  30450      0    143     33 
 20260812    14:25:31       0    344     51      -    100     87      0      0      0      0  12481   2422  30451  30450      0    144     32 
 20260812    14:25:32       0    343     51      -    100     87      0      0      0      0  12481   2422  30451  30450      0    147     33 
 20260812    14:25:34       0    343     51      -    100     87      0      0      0      0  12481   2422  30451  30450      0    142     32 
 20260812    14:25:35       0    343     51      -     98     86      0      0      0      0  12481   2422  30451  30450      0    143     33 
 20260812    14:25:36       0    367     56      -    100     33      0      0      0      0  12481   2422  32211  32210      0     15      3 
 20260812    14:25:37       0    454     57      -    100     40      0      0      0      0  12481   2415  32211  32210      0     14      4 
 20260812    14:25:38       0    460     58      -    100     32      0      0      0      0  12481   2415  32211  32210      0     13      4 
 20260812    14:25:39       0    405     54      -     99     63      0      0      0      0  12481   2400  32211  32210      0    103     13 
 20260812    14:25:40       0    366     53      -     99     62      0      0      0      0  12481   2392  32211  32210      0     74     25 
 20260812    14:25:41       0    366     53      -     99     61      0      0      0      0  12481   2392  32211  32210      0     86     13 
 20260812    14:25:42       0    366     53      -    100     60      0      0      0      0  12481   2392  32211  32210      0     91     24 
 20260812    14:25:43       0    434     58      -    100     32      0      0      0      0  12481   2415  32211  32210      0     13      4 
 20260812    14:25:44       0    425     53      -     99     70      0      0      0      0  12481   2400  32211  32210      0    125     30 
 20260812    14:25:45       0    322     48      -     93     77      0      0      0      0  12481   2377  32211  32210      0      0     12 
 20260812    14:25:46       0     91     46      -      0      0      0      0      0      0  12481   2422      0      0      0      0      0 
