2026/08/13 06:13:34.076, 0, P8, 26, 31.88, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:34.105, 1, P8, 26, 29.36, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:34.370, 0, P8, 26, 31.88, 600.00, 180, 1, 97252, 0
2026/08/13 06:13:34.384, 1, P8, 26, 31.42, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:34.635, 0, P0, 27, 37.71, 600.00, 180, 595, 96658, 0
2026/08/13 06:13:34.636, 1, P8, 26, 31.55, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:34.886, 0, P0, 28, 51.80, 600.00, 2002, 595, 96658, 0
2026/08/13 06:13:34.886, 1, P8, 26, 31.57, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:35.137, 0, P0, 28, 59.27, 600.00, 2407, 1459, 95794, 0
2026/08/13 06:13:35.138, 1, P8, 26, 33.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:35.388, 0, P0, 28, 63.08, 600.00, 2407, 1747, 95506, 8
2026/08/13 06:13:35.389, 1, P8, 26, 33.11, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:35.643, 0, P0, 28, 88.02, 600.00, 2407, 2323, 94930, 5
2026/08/13 06:13:35.643, 1, P8, 26, 33.11, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:35.897, 0, P0, 28, 88.26, 600.00, 2407, 2931, 94322, 5
2026/08/13 06:13:35.897, 1, P8, 26, 33.11, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:36.151, 0, P0, 28, 88.70, 600.00, 2407, 3539, 93714, 5
2026/08/13 06:13:36.151, 1, P8, 26, 33.11, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:36.405, 0, P0, 28, 88.45, 600.00, 2407, 4147, 93106, 4
2026/08/13 06:13:36.406, 1, P8, 26, 29.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:36.660, 0, P0, 28, 88.46, 600.00, 2407, 4723, 92530, 5
2026/08/13 06:13:36.660, 1, P8, 26, 29.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:36.914, 0, P0, 28, 88.52, 600.00, 2407, 5331, 91922, 5
2026/08/13 06:13:36.914, 1, P8, 26, 29.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:37.168, 0, P0, 28, 88.47, 600.00, 2415, 5939, 91314, 5
2026/08/13 06:13:37.169, 1, P8, 26, 29.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:37.423, 0, P0, 28, 88.45, 600.00, 2407, 6515, 90738, 5
2026/08/13 06:13:37.423, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:37.677, 0, P0, 28, 88.51, 600.00, 2415, 7123, 90130, 5
2026/08/13 06:13:37.677, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:37.931, 0, P0, 28, 88.52, 600.00, 2415, 7731, 89522, 6
2026/08/13 06:13:37.932, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:38.185, 0, P0, 29, 88.53, 600.00, 2407, 8339, 88914, 5
2026/08/13 06:13:38.186, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:38.440, 0, P0, 29, 88.58, 600.00, 2415, 8947, 88306, 5
2026/08/13 06:13:38.440, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:38.694, 0, P0, 29, 88.68, 600.00, 2407, 9523, 87730, 6
2026/08/13 06:13:38.694, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:38.948, 0, P0, 29, 88.67, 600.00, 2415, 10131, 87122, 5
2026/08/13 06:13:38.949, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:39.202, 0, P0, 29, 88.77, 600.00, 2415, 10739, 86514, 5
2026/08/13 06:13:39.202, 1, P8, 26, 29.83, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:39.454, 0, P0, 29, 88.71, 600.00, 2415, 11315, 85938, 5
2026/08/13 06:13:39.455, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:39.708, 0, P0, 29, 88.71, 600.00, 2407, 11923, 85330, 4
2026/08/13 06:13:39.709, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:39.962, 0, P0, 29, 88.85, 600.00, 2415, 12531, 84722, 5
2026/08/13 06:13:39.962, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:40.216, 0, P0, 29, 88.75, 600.00, 2415, 13107, 84146, 4
2026/08/13 06:13:40.216, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:40.470, 0, P0, 29, 88.77, 600.00, 2415, 13715, 83538, 5
2026/08/13 06:13:40.471, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:40.725, 0, P0, 29, 88.67, 600.00, 2407, 14323, 82930, 4
2026/08/13 06:13:40.725, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:40.979, 0, P0, 29, 88.61, 600.00, 2407, 14739, 82514, 5
2026/08/13 06:13:40.979, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:41.233, 0, P0, 29, 88.27, 600.00, 2415, 14739, 82514, 0
2026/08/13 06:13:41.233, 1, P8, 26, 30.31, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:41.487, 0, P0, 34, 118.30, 600.00, 2400, 15059, 82194, 0
2026/08/13 06:13:41.487, 1, P8, 26, 30.79, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:41.741, 0, P0, 37, 196.54, 600.00, 2385, 15059, 82194, 97
2026/08/13 06:13:41.742, 1, P8, 26, 30.79, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:41.995, 0, P0, 33, 209.08, 600.00, 2400, 15923, 81330, 38
2026/08/13 06:13:41.996, 1, P8, 26, 30.79, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:42.250, 0, P0, 37, 293.35, 600.00, 2392, 15923, 81330, 100
2026/08/13 06:13:42.251, 1, P8, 26, 30.79, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:42.505, 0, P0, 38, 318.99, 600.00, 2392, 15923, 81330, 100
2026/08/13 06:13:42.506, 1, P8, 26, 31.69, 600.00, 180, 0, 97252, 0
2026/08/13 06:13:42.759, 0, P0, 38, 320.12, 600.00, 2385, 15923, 81330, 100
