name, memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W]
NVIDIA RTX PRO 6000 Blackwell Workstation Edition, 2 MiB, 97887 MiB, 55, 29.55 W, 501.00 W
