timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 06:49:10.800, 0, 0 %, 0 MiB, 104.65 W, 2355 MHz, 12481 MHz, 42
2026/09/24 06:49:10.804, 1, 0 %, 0 MiB, 102.42 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:11.058, 0, 0 %, 595 MiB, 104.04 W, 2355 MHz, 12481 MHz, 42
2026/09/24 06:49:11.058, 1, 0 %, 3 MiB, 101.71 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:11.308, 0, 0 %, 595 MiB, 108.00 W, 2355 MHz, 12481 MHz, 42
2026/09/24 06:49:11.308, 1, 0 %, 3 MiB, 106.28 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:11.558, 0, 0 %, 595 MiB, 99.03 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:11.558, 1, 0 %, 3 MiB, 94.39 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:11.808, 0, 0 %, 595 MiB, 95.66 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:11.808, 1, 0 %, 3 MiB, 94.29 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:12.058, 0, 0 %, 883 MiB, 94.50 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:12.058, 1, 0 %, 3 MiB, 93.29 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:12.308, 0, 5 %, 1267 MiB, 94.33 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:12.308, 1, 2 %, 1107 MiB, 94.21 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:12.558, 0, 0 %, 1331 MiB, 94.32 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:12.558, 1, 5 %, 1299 MiB, 94.39 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:12.808, 0, 0 %, 3347 MiB, 94.76 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:12.808, 1, 3 %, 1299 MiB, 94.36 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:13.059, 0, 18 %, 6803 MiB, 96.78 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:13.059, 1, 31 %, 3315 MiB, 95.54 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:13.309, 0, 25 %, 6803 MiB, 97.26 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:13.309, 1, 0 %, 3315 MiB, 94.62 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:13.559, 0, 0 %, 6803 MiB, 97.28 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:13.559, 1, 0 %, 3315 MiB, 94.23 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:13.809, 0, 0 %, 6803 MiB, 96.73 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:13.809, 1, 0 %, 3315 MiB, 94.12 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:14.059, 0, 0 %, 6803 MiB, 94.75 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:14.059, 1, 0 %, 3315 MiB, 93.18 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:14.309, 0, 0 %, 6803 MiB, 93.76 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:14.309, 1, 0 %, 3315 MiB, 93.18 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:49:14.559, 0, 0 %, 6835 MiB, 93.66 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:14.559, 1, 0 %, 3315 MiB, 92.46 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:14.809, 0, 0 %, 6835 MiB, 93.67 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:14.809, 1, 0 %, 3315 MiB, 92.43 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:15.059, 0, 1 %, 6867 MiB, 93.60 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:15.059, 1, 0 %, 3315 MiB, 92.40 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:15.309, 0, 0 %, 6867 MiB, 93.67 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:15.309, 1, 0 %, 3315 MiB, 92.46 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:15.559, 0, 4 %, 10355 MiB, 95.16 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:15.559, 1, 0 %, 3315 MiB, 92.68 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:15.810, 0, 22 %, 10355 MiB, 95.91 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:15.810, 1, 0 %, 3315 MiB, 92.62 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:16.060, 0, 0 %, 10355 MiB, 95.90 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:16.060, 1, 0 %, 3315 MiB, 92.59 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:16.310, 0, 0 %, 10387 MiB, 95.84 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:49:16.310, 1, 0 %, 3315 MiB, 92.49 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:16.560, 0, 1 %, 10387 MiB, 94.44 W, 2355 MHz, 12481 MHz, 40
2026/09/24 06:49:16.560, 1, 0 %, 3315 MiB, 92.43 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:16.810, 0, 0 %, 10387 MiB, 93.51 W, 2355 MHz, 12481 MHz, 40
2026/09/24 06:49:16.810, 1, 0 %, 3315 MiB, 92.43 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:17.060, 0, 1 %, 10419 MiB, 93.53 W, 2355 MHz, 12481 MHz, 40
2026/09/24 06:49:17.060, 1, 0 %, 3315 MiB, 92.37 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:17.310, 0, 0 %, 10419 MiB, 93.55 W, 2355 MHz, 12481 MHz, 40
2026/09/24 06:49:17.310, 1, 0 %, 3315 MiB, 92.36 W, 2317 MHz, 12481 MHz, 41
2026/09/24 06:49:17.560, 0, 0 %, 10451 MiB, 93.51 W, 2355 MHz, 12481 MHz, 40
2026/09/24 06:49:17.560, 1, 0 %, 3315 MiB, 92.33 W, 2317 MHz, 12481 MHz, 41
