timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 14:54:49.290, 47, 29.86 W, 180 MHz, 7001 MHz, 2 MiB, 0 %
2026/09/26 14:54:49.543, 47, 29.86 W, 180 MHz, 810 MHz, 596 MiB, 0 %
2026/09/26 14:54:49.793, 47, 29.86 W, 180 MHz, 810 MHz, 1492 MiB, 0 %
2026/09/26 14:54:50.043, 48, 38.29 W, 180 MHz, 810 MHz, 2580 MiB, 29 %
2026/09/26 14:54:50.293, 48, 38.29 W, 180 MHz, 810 MHz, 3636 MiB, 29 %
2026/09/26 14:54:50.543, 48, 59.07 W, 2625 MHz, 13365 MHz, 4660 MiB, 14 %
2026/09/26 14:54:50.793, 48, 59.07 W, 2625 MHz, 13365 MHz, 5780 MiB, 14 %
2026/09/26 14:54:51.043, 48, 83.97 W, 2625 MHz, 13365 MHz, 6868 MiB, 16 %
2026/09/26 14:54:51.293, 48, 83.97 W, 2625 MHz, 13365 MHz, 7924 MiB, 16 %
2026/09/26 14:54:51.543, 48, 83.68 W, 2625 MHz, 13365 MHz, 9012 MiB, 15 %
2026/09/26 14:54:51.794, 48, 83.68 W, 2625 MHz, 13365 MHz, 10100 MiB, 15 %
2026/09/26 14:54:52.044, 48, 83.73 W, 2625 MHz, 13365 MHz, 11156 MiB, 15 %
2026/09/26 14:54:52.294, 48, 83.73 W, 2625 MHz, 13365 MHz, 12212 MiB, 15 %
2026/09/26 14:54:52.544, 48, 83.74 W, 2625 MHz, 13365 MHz, 13300 MiB, 16 %
2026/09/26 14:54:52.794, 48, 83.74 W, 2625 MHz, 13365 MHz, 14388 MiB, 16 %
2026/09/26 14:54:53.044, 48, 83.74 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 14:54:53.294, 48, 83.74 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 14:54:53.544, 48, 82.17 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:53.794, 48, 82.17 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:54.044, 48, 80.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:54.294, 48, 80.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:54.544, 48, 80.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:54.794, 48, 80.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:55.044, 48, 79.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:55.294, 48, 79.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:55.544, 48, 79.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:55.795, 48, 79.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:56.045, 47, 79.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:56.295, 47, 79.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:56.545, 47, 79.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:56.795, 47, 79.50 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:57.045, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:57.295, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:57.545, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:57.795, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:58.045, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:58.295, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:58.545, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:58.795, 47, 79.53 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:59.045, 47, 79.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:59.296, 47, 79.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 14:54:59.546, 47, 79.53 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/26 14:54:59.796, 47, 79.53 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/26 14:55:00.046, 54, 215.76 W, 2842 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/26 14:55:00.296, 54, 215.76 W, 2842 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/26 14:55:00.546, 54, 359.19 W, 2842 MHz, 13365 MHz, 15892 MiB, 100 %
