epoch_ms,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,admission_booked_bytes,active_sessions,prefix_cache_bytes
1790045409426,8377,0,0,0,0,0,0
1790045409676,8377,0,0,0,0,0,0
1790045409926,8377,0,0,0,0,0,0
1790045410176,8377,0,0,0,0,0,0
1790045410426,8441,0,0,0,0,0,0
1790045410676,8697,16029908992,8541290852,8791261184,0,0,0
1790045410926,8697,16029908992,8541290852,8791261184,0,0,0
1790045411176,8697,16029908992,8541290852,8791261184,0,0,0
1790045411426,8697,16029908992,8541290852,8791261184,0,0,0
1790045411676,8697,16029908992,8541290852,8791261184,0,0,0
1790045411926,8697,16029908992,8541290852,8791261184,0,0,0
1790045412176,8697,16029908992,8541290852,8791261184,0,0,0
1790045412426,8697,16029908992,8541290852,8791261184,0,0,0
1790045412676,10137,16029908992,8541290852,8791261184,0,0,0
1790045412926,10137,16029908992,8541290852,8791261184,0,0,0
1790045413176,10137,16029908992,8541290852,8791261184,0,0,0
1790045413426,10137,16029908992,8541290852,8791261184,0,0,0
1790045413676,10137,16029908992,8541290852,8791261184,0,0,0
1790045413926,10137,16029908992,8541290852,8791261184,0,0,0
1790045414176,10137,16029908992,8541290852,8791261184,0,0,0
1790045414426,10137,16029908992,8541290852,8791261184,0,0,0
1790045414676,10137,16029908992,8541290852,8791261184,0,0,0
1790045414926,10137,16029908992,8541290852,8791261184,0,0,0
1790045415176,10137,16029908992,8541290852,8791261184,0,0,0
1790045415426,10137,16029908992,8541290852,8791261184,0,0,0
1790045415676,10137,16029908992,8541290852,8791261184,0,0,0
1790045415926,10137,16029908992,8541290852,8791261184,0,0,0
1790045416176,10137,16029908992,8541290852,8791261184,0,0,0
1790045416426,10137,16029908992,8541290852,8791261184,0,0,0
1790045416676,10137,16029908992,8541290852,8791261184,0,0,0
1790045416926,10137,16029908992,8541290852,8791261184,0,0,0
1790045417176,10137,16029908992,8541290852,8791261184,0,0,0
1790045417426,10137,16029908992,8541290852,8791261184,0,0,0
1790045417676,10137,16029908992,8541290852,8791261184,0,0,0
1790045417926,10137,16029908992,8541290852,8791261184,0,0,0
1790045418176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045418426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045418676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045418926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045419176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045419426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045419676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045419926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045420176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045420426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045420676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045420926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045421176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045421426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045421676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045421926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045422176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045422426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045422676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045422926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045423176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045423426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045423676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045423926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045424176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045424426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045424676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045424926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045425176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045425426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045425676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045425926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045426176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045426426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045426676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045426926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045427176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045427426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045427676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045427926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045428176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045428426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045428676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045428926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045429176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045429426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045429676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045429926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045430176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045430426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045430676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045430926,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045431176,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045431426,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045431676,10137,14519959552,10009861704,10301210624,1761635912,1,76226560
1790045431926,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045432176,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045432426,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045432676,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045432926,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045433176,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045433426,11545,14519959552,10009861704,10301210624,0,0,76226560
1790045433676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045433926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045434176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045434426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045434676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045434926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045435176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045435426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045435676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045435926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045436176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045436426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045436676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045436926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045437176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045437426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045437676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045437926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045438176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045438426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045438676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045438926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045439176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045439426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045439676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045439926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045440176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045440426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045440676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045440926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045441176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045441426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045441676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045441926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045442176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045442426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045442676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045442926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045443176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045443426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045443676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045443926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045444176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045444426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045444676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045444926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045445176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045445426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045445676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045445926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045446176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045446426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045446676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045446926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045447176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045447426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045447676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045447926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045448176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045448426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045448676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045448926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045449176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045449426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045449676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045449926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045450176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045450426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045450676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045450926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045451176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045451426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045451676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045451926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045452176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045452426,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045452676,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045452926,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045453176,11545,13043564544,11461260076,11777605632,1883029448,1,152453120
1790045453426,12761,13043564544,11247316296,11777605632,0,0,152453120
1790045453676,12761,13043564544,11247316296,11777605632,0,0,152453120
1790045453926,12761,13043564544,11247316296,11777605632,0,0,152453120
1790045454176,12761,13043564544,11247316296,11777605632,0,0,152453120
1790045454426,12761,13043564544,11247316296,11777605632,0,0,152453120
1790045454676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045454926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045455176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045455426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045455676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045455926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045456176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045456426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045456676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045456926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045457176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045457426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045457676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045457926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045458176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045458426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045458676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045458926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045459176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045459426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045459676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045459926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045460176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045460426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045460676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045460926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045461176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045461426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045461676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045461926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045462176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045462426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045462676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045462926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045463176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045463426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045463676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045463926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045464176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045464426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045464676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045464926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045465176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045465426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045465676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045465926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045466176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045466426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045466676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045466926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045467176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045467426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045467676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045467926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045468176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045468426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045468676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045468926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045469176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045469426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045469676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045469926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045470176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045470426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045470676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045470926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045471176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045471426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045471676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045471926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045472176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045472426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045472676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045472926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045473176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045473426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045473676,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045473926,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045474176,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
1790045474426,12761,11768496128,12698714668,13052674048,1884110792,1,228679680
