2026/08/11 00:00:00.420, 0, P1, 51, 95.25, 600.00, 2610, 46002, 51288, 0
2026/08/11 00:00:00.432, 1, P1, 51, 92.46, 600.00, 2610, 56340, 40950, 0
2026/08/11 00:00:00.937, 0, P1, 51, 95.25, 600.00, 2610, 46290, 51000, 0
2026/08/11 00:00:00.937, 1, P1, 51, 92.46, 600.00, 2610, 56372, 40918, 0
2026/08/11 00:00:01.438, 0, P1, 53, 168.50, 600.00, 2790, 46450, 50840, 15
2026/08/11 00:00:01.438, 1, P1, 54, 168.02, 600.00, 2820, 56532, 40758, 52
2026/08/11 00:00:01.939, 0, P1, 57, 235.43, 600.00, 2812, 46450, 50840, 62
2026/08/11 00:00:01.939, 1, P1, 56, 238.94, 600.00, 2812, 56532, 40758, 41
2026/08/11 00:00:02.440, 0, P1, 53, 225.32, 600.00, 2820, 46450, 50840, 17
2026/08/11 00:00:02.440, 1, P1, 56, 255.69, 600.00, 2805, 56532, 40758, 70
2026/08/11 00:00:02.941, 0, P1, 56, 239.60, 600.00, 2805, 46450, 50840, 50
2026/08/11 00:00:02.948, 1, P1, 57, 264.44, 600.00, 2805, 56532, 40758, 50
2026/08/11 00:00:03.448, 0, P1, 57, 261.81, 600.00, 2805, 46450, 50840, 50
2026/08/11 00:00:03.449, 1, P1, 58, 269.68, 600.00, 2805, 56532, 40758, 54
2026/08/11 00:00:03.949, 0, P1, 57, 254.95, 600.00, 2805, 46450, 50840, 51
2026/08/11 00:00:03.950, 1, P1, 57, 258.34, 600.00, 2805, 56532, 40758, 56
2026/08/11 00:00:04.450, 0, P1, 56, 247.29, 600.00, 2805, 46450, 50840, 45
2026/08/11 00:00:04.451, 1, P1, 56, 250.91, 600.00, 2805, 56532, 40758, 45
2026/08/11 00:00:04.951, 0, P1, 56, 241.03, 600.00, 2805, 46450, 50840, 41
2026/08/11 00:00:04.952, 1, P1, 56, 246.33, 600.00, 2805, 56532, 40758, 43
2026/08/11 00:00:05.452, 0, P1, 57, 238.69, 600.00, 2805, 46450, 50840, 58
2026/08/11 00:00:05.453, 1, P1, 57, 244.98, 600.00, 2805, 56532, 40758, 61
2026/08/11 00:00:05.953, 0, P1, 55, 232.17, 600.00, 2812, 46450, 50840, 32
2026/08/11 00:00:05.954, 1, P1, 55, 237.11, 600.00, 2805, 56532, 40758, 34
2026/08/11 00:00:06.454, 0, P1, 58, 254.38, 600.00, 2805, 46450, 50840, 36
2026/08/11 00:00:06.455, 1, P1, 56, 261.88, 600.00, 2797, 56532, 40758, 48
2026/08/11 00:00:06.955, 0, P1, 56, 289.34, 600.00, 2805, 46450, 50840, 44
2026/08/11 00:00:06.955, 1, P1, 59, 303.07, 600.00, 2797, 56532, 40758, 53
2026/08/11 00:00:07.456, 0, P1, 59, 302.38, 600.00, 2805, 46450, 50840, 50
2026/08/11 00:00:07.457, 1, P1, 59, 308.36, 600.00, 2797, 56532, 40758, 42
2026/08/11 00:00:07.957, 0, P1, 60, 300.87, 600.00, 2805, 46450, 50840, 39
2026/08/11 00:00:07.958, 1, P1, 57, 306.80, 600.00, 2797, 56532, 40758, 45
2026/08/11 00:00:08.458, 0, P1, 57, 298.74, 600.00, 2805, 46450, 50840, 39
2026/08/11 00:00:08.458, 1, P1, 59, 310.24, 600.00, 2797, 56532, 40758, 55
2026/08/11 00:00:08.959, 0, P1, 58, 302.01, 600.00, 2805, 46450, 50840, 51
2026/08/11 00:00:08.960, 1, P1, 61, 311.03, 600.00, 2797, 56532, 40758, 47
2026/08/11 00:00:09.460, 0, P1, 60, 305.48, 600.00, 2805, 46450, 50840, 42
2026/08/11 00:00:09.461, 1, P1, 58, 311.73, 600.00, 2797, 56532, 40758, 44
2026/08/11 00:00:09.961, 0, P1, 57, 302.70, 600.00, 2805, 46450, 50840, 44
2026/08/11 00:00:09.962, 1, P1, 60, 313.81, 600.00, 2797, 56532, 40758, 54
2026/08/11 00:00:10.462, 0, P1, 60, 307.50, 600.00, 2797, 46450, 50840, 48
2026/08/11 00:00:10.462, 1, P1, 59, 313.21, 600.00, 2797, 56532, 40758, 40
2026/08/11 00:00:10.963, 0, P1, 58, 306.64, 600.00, 2805, 46450, 50840, 36
2026/08/11 00:00:10.963, 1, P1, 58, 314.67, 600.00, 2797, 56532, 40758, 51
2026/08/11 00:00:11.464, 0, P1, 57, 305.55, 600.00, 2805, 46450, 50840, 48
2026/08/11 00:00:11.464, 1, P1, 61, 316.57, 600.00, 2797, 56532, 40758, 51
2026/08/11 00:00:11.965, 0, P1, 60, 306.54, 600.00, 2797, 46450, 50840, 47
2026/08/11 00:00:11.965, 1, P1, 59, 314.06, 600.00, 2797, 56532, 40758, 39
2026/08/11 00:00:12.465, 0, P1, 58, 303.96, 600.00, 2805, 46450, 50840, 37
2026/08/11 00:00:12.466, 1, P1, 59, 312.86, 600.00, 2797, 56532, 40758, 52
2026/08/11 00:00:12.966, 0, P1, 59, 307.78, 600.00, 2797, 46450, 50840, 52
2026/08/11 00:00:12.967, 1, P1, 62, 316.93, 600.00, 2797, 56532, 40758, 47
2026/08/11 00:00:13.467, 0, P1, 61, 307.49, 600.00, 2805, 46450, 50840, 40
2026/08/11 00:00:13.475, 1, P1, 58, 315.14, 600.00, 2797, 56532, 40758, 45
2026/08/11 00:00:13.975, 0, P1, 58, 304.03, 600.00, 2797, 46450, 50840, 43
2026/08/11 00:00:13.976, 1, P1, 61, 316.36, 600.00, 2797, 56532, 40758, 57
2026/08/11 00:00:14.476, 0, P1, 60, 306.17, 600.00, 2797, 46450, 50840, 52
2026/08/11 00:00:14.483, 1, P1, 61, 319.21, 600.00, 2797, 56532, 40758, 43
2026/08/11 00:00:14.984, 0, P1, 60, 304.91, 600.00, 2805, 46450, 50840, 38
2026/08/11 00:00:14.984, 1, P1, 59, 316.44, 600.00, 2797, 56532, 40758, 47
2026/08/11 00:00:15.485, 0, P1, 58, 306.54, 600.00, 2805, 46450, 50840, 45
2026/08/11 00:00:15.485, 1, P1, 61, 319.67, 600.00, 2797, 56532, 40758, 54
2026/08/11 00:00:15.985, 0, P1, 61, 307.94, 600.00, 2797, 46450, 50840, 50
2026/08/11 00:00:15.986, 1, P1, 61, 317.31, 600.00, 2797, 56532, 40758, 42
2026/08/11 00:00:16.486, 0, P1, 60, 308.73, 600.00, 2805, 46450, 50840, 37
2026/08/11 00:00:16.487, 1, P1, 59, 315.89, 600.00, 2797, 56532, 40758, 48
2026/08/11 00:00:16.987, 0, P1, 58, 307.55, 600.00, 2797, 46450, 50840, 45
2026/08/11 00:00:16.988, 1, P1, 62, 319.61, 600.00, 2797, 56532, 40758, 54
2026/08/11 00:00:17.488, 0, P1, 61, 308.62, 600.00, 2797, 46450, 50840, 50
2026/08/11 00:00:17.488, 1, P1, 61, 317.87, 600.00, 2797, 56532, 40758, 42
2026/08/11 00:00:17.989, 0, P1, 61, 309.39, 600.00, 2797, 46450, 50840, 39
2026/08/11 00:00:17.990, 1, P1, 59, 318.09, 600.00, 2797, 56532, 40758, 46
2026/08/11 00:00:18.490, 0, P1, 59, 307.07, 600.00, 2797, 46450, 50840, 38
2026/08/11 00:00:18.491, 1, P1, 60, 317.28, 600.00, 2797, 56532, 40758, 54
2026/08/11 00:00:18.991, 0, P1, 58, 304.04, 600.00, 2797, 46450, 50840, 45
2026/08/11 00:00:18.992, 1, P1, 62, 320.41, 600.00, 2797, 56532, 40758, 54
2026/08/11 00:00:19.492, 0, P1, 59, 304.39, 600.00, 2797, 46450, 50840, 52
2026/08/11 00:00:19.493, 1, P1, 63, 318.98, 600.00, 2797, 56532, 40758, 48
2026/08/11 00:00:19.993, 0, P1, 61, 307.05, 600.00, 2797, 46450, 50840, 50
2026/08/11 00:00:19.993, 1, P1, 62, 319.05, 600.00, 2797, 56532, 40758, 42
2026/08/11 00:00:20.494, 0, P1, 62, 308.88, 600.00, 2797, 46450, 50840, 44
2026/08/11 00:00:20.494, 1, P1, 60, 315.12, 600.00, 2797, 56532, 40758, 41
2026/08/11 00:00:20.995, 0, P1, 61, 309.13, 600.00, 2797, 46450, 50840, 38
2026/08/11 00:00:20.995, 1, P1, 60, 315.91, 600.00, 2797, 56532, 40758, 47
2026/08/11 00:00:21.496, 0, P1, 60, 308.27, 600.00, 2797, 46450, 50840, 37
2026/08/11 00:00:21.496, 1, P1, 60, 318.71, 600.00, 2797, 56532, 40758, 52
2026/08/11 00:00:21.997, 0, P1, 59, 306.22, 600.00, 2805, 46450, 50840, 42
2026/08/11 00:00:21.997, 1, P1, 62, 317.12, 600.00, 2797, 56532, 40758, 56
2026/08/11 00:00:22.498, 0, P1, 59, 306.44, 600.00, 2797, 46450, 50840, 45
2026/08/11 00:00:22.498, 1, P1, 62, 318.68, 600.00, 2797, 56532, 40758, 55
2026/08/11 00:00:22.999, 0, P1, 59, 309.42, 600.00, 2805, 46450, 50840, 51
2026/08/11 00:00:22.999, 1, P1, 63, 320.77, 600.00, 2797, 56532, 40758, 48
2026/08/11 00:00:23.500, 0, P1, 62, 312.30, 600.00, 2805, 46450, 50840, 51
2026/08/11 00:00:23.500, 1, P1, 63, 319.08, 600.00, 2797, 56532, 40758, 43
2026/08/11 00:00:24.001, 0, P1, 62, 312.43, 600.00, 2797, 46450, 50840, 46
2026/08/11 00:00:24.001, 1, P1, 61, 320.17, 600.00, 2797, 56532, 40758, 39
