[pp] cross-device transport: stage0=dev0 stage1=dev1 (cudaMemcpyPeerAsync per cross boundary; peer + default-pool access granted all pairs over [0, 1]; weight home: per-stage (sharded loader))
[moe] resident-experts decision (PP dev0): experts 45.72GB + trunk 3.92GB vs free 100.88GB (expert budget 94.96GB) -> RESIDENT
[moe] resident-experts decision (PP dev1): experts 55.35GB + trunk 3.92GB vs free 100.72GB (expert budget 94.80GB) -> RESIDENT
[mtp-draft] loading external MTP draft: /home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf
[mtp-draft] step35 MTP geometry blk.45: n_head=96 n_head_kv=8 n_rot=128 rope_base=10000 swa=true window=512
[mtp-draft] external draft head: blk.45, source=nextn.shared_head_head.weight, head_vocab=128896 (full)
[fa] v4 decode family disabled: gqa 12 > fa_v4_smem capacity 8 (v3 lane serves)
[target-efficiency] loaded arch=step35 layers=45 moe_layers=42 B=[1, 2, 4, 8, 16, 24, 32] gamma=[1, 2, 3, 4, 6, 8] runs=5 depth=128 cap=168 primary=dev1
[target-efficiency] B=1 gamma=1 identity: BIT-IDENTICAL
[step35-batch] first B>1 batched step35 walk: B=8 layers=[0,22)
[target-efficiency] B=1 gamma=8 causal identity: ARGMAX MATCH (max_diff=0.000000e0)
[target-efficiency] warmup complete
[target-efficiency] run=1/5 B=1 gamma=1 ms=9.280
[target-efficiency] run=1/5 B=1 gamma=2 ms=14.086
[target-efficiency] run=1/5 B=1 gamma=3 ms=18.602
[target-efficiency] run=1/5 B=1 gamma=4 ms=23.251
[target-efficiency] run=1/5 B=1 gamma=6 ms=32.595
[target-efficiency] run=1/5 B=1 gamma=8 ms=41.968
[target-efficiency] run=1/5 B=2 gamma=1 ms=14.201
[target-efficiency] run=1/5 B=2 gamma=2 ms=23.482
[target-efficiency] run=1/5 B=2 gamma=3 ms=32.774
[target-efficiency] run=1/5 B=2 gamma=4 ms=42.278
[target-efficiency] run=1/5 B=2 gamma=6 ms=60.254
[target-efficiency] run=1/5 B=2 gamma=8 ms=127.394
[target-efficiency] run=1/5 B=4 gamma=1 ms=23.764
[target-efficiency] run=1/5 B=4 gamma=2 ms=42.333
[target-efficiency] run=1/5 B=4 gamma=3 ms=60.644
[target-efficiency] run=1/5 B=4 gamma=4 ms=127.501
[target-efficiency] run=1/5 B=4 gamma=6 ms=149.015
[target-efficiency] run=1/5 B=4 gamma=8 ms=168.627
[target-efficiency] run=1/5 B=8 gamma=1 ms=42.868
[target-efficiency] run=1/5 B=8 gamma=2 ms=128.150
[target-efficiency] run=1/5 B=8 gamma=3 ms=149.727
[target-efficiency] run=1/5 B=8 gamma=4 ms=169.165
[target-efficiency] run=1/5 B=8 gamma=6 ms=210.791
[target-efficiency] run=1/5 B=8 gamma=8 ms=250.354
[target-efficiency] run=1/5 B=16 gamma=1 ms=128.991
[target-efficiency] run=1/5 B=16 gamma=2 ms=170.937
[target-efficiency] run=1/5 B=16 gamma=3 ms=212.372
[target-efficiency] run=1/5 B=16 gamma=4 ms=252.021
[target-efficiency] run=1/5 B=16 gamma=6 ms=338.087
[target-efficiency] run=1/5 B=16 gamma=8 ms=417.949
[target-efficiency] run=1/5 B=24 gamma=1 ms=151.329
[target-efficiency] run=1/5 B=24 gamma=2 ms=213.743
[target-efficiency] run=1/5 B=24 gamma=3 ms=278.848
[target-efficiency] run=1/5 B=24 gamma=4 ms=338.512
[target-efficiency] run=1/5 B=24 gamma=6 ms=460.354
[target-efficiency] run=1/5 B=24 gamma=8 ms=581.713
[target-efficiency] run=1/5 B=32 gamma=1 ms=171.986
[target-efficiency] run=1/5 B=32 gamma=2 ms=254.814
[target-efficiency] run=1/5 B=32 gamma=3 ms=339.410
[target-efficiency] run=1/5 B=32 gamma=4 ms=420.073
[target-efficiency] run=1/5 B=32 gamma=6 ms=582.513
[target-efficiency] run=1/5 B=32 gamma=8 ms=745.955
[target-efficiency] run=2/5 B=32 gamma=8 ms=745.896
[target-efficiency] run=2/5 B=32 gamma=6 ms=581.361
[target-efficiency] run=2/5 B=32 gamma=4 ms=418.566
[target-efficiency] run=2/5 B=32 gamma=3 ms=338.832
[target-efficiency] run=2/5 B=32 gamma=2 ms=254.789
[target-efficiency] run=2/5 B=32 gamma=1 ms=172.056
[target-efficiency] run=2/5 B=24 gamma=8 ms=580.482
[target-efficiency] run=2/5 B=24 gamma=6 ms=458.102
[target-efficiency] run=2/5 B=24 gamma=4 ms=336.472
[target-efficiency] run=2/5 B=24 gamma=3 ms=278.501
[target-efficiency] run=2/5 B=24 gamma=2 ms=213.714
[target-efficiency] run=2/5 B=24 gamma=1 ms=151.245
[target-efficiency] run=2/5 B=16 gamma=8 ms=417.140
[target-efficiency] run=2/5 B=16 gamma=6 ms=335.474
[target-efficiency] run=2/5 B=16 gamma=4 ms=251.729
[target-efficiency] run=2/5 B=16 gamma=3 ms=212.719
[target-efficiency] run=2/5 B=16 gamma=2 ms=171.047
[target-efficiency] run=2/5 B=16 gamma=1 ms=128.901
[target-efficiency] run=2/5 B=8 gamma=8 ms=250.488
[target-efficiency] run=2/5 B=8 gamma=6 ms=210.804
[target-efficiency] run=2/5 B=8 gamma=4 ms=169.274
[target-efficiency] run=2/5 B=8 gamma=3 ms=149.645
[target-efficiency] run=2/5 B=8 gamma=2 ms=127.997
[target-efficiency] run=2/5 B=8 gamma=1 ms=42.815
[target-efficiency] run=2/5 B=4 gamma=8 ms=168.672
[target-efficiency] run=2/5 B=4 gamma=6 ms=148.894
[target-efficiency] run=2/5 B=4 gamma=4 ms=127.497
[target-efficiency] run=2/5 B=4 gamma=3 ms=60.692
[target-efficiency] run=2/5 B=4 gamma=2 ms=42.303
