timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 01:11:59.317, 0, 0 %, 0 MiB, 104.07 W, 2355 MHz, 12481 MHz, 43
2026/09/26 01:11:59.321, 1, 0 %, 0 MiB, 98.12 W, 2317 MHz, 12481 MHz, 44
2026/09/26 01:11:59.575, 0, 0 %, 23 MiB, 95.85 W, 2355 MHz, 12481 MHz, 43
2026/09/26 01:11:59.575, 1, 0 %, 3 MiB, 96.62 W, 2317 MHz, 12481 MHz, 44
2026/09/26 01:11:59.825, 0, 0 %, 595 MiB, 96.57 W, 2355 MHz, 12481 MHz, 43
2026/09/26 01:11:59.825, 1, 0 %, 3 MiB, 96.74 W, 2317 MHz, 12481 MHz, 44
2026/09/26 01:12:00.075, 0, 0 %, 595 MiB, 96.54 W, 2355 MHz, 12481 MHz, 43
2026/09/26 01:12:00.075, 1, 0 %, 3 MiB, 96.68 W, 2317 MHz, 12481 MHz, 44
2026/09/26 01:12:00.325, 0, 0 %, 595 MiB, 96.46 W, 2355 MHz, 12481 MHz, 43
2026/09/26 01:12:00.325, 1, 0 %, 3 MiB, 94.73 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:00.576, 0, 0 %, 883 MiB, 95.45 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:00.576, 1, 0 %, 3 MiB, 79.86 W, 622 MHz, 12481 MHz, 42
2026/09/26 01:12:00.826, 0, 5 %, 1267 MiB, 94.93 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:00.826, 1, 0 %, 851 MiB, 76.66 W, 412 MHz, 12481 MHz, 43
2026/09/26 01:12:01.076, 0, 0 %, 1331 MiB, 94.99 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:01.076, 1, 10 %, 1299 MiB, 77.07 W, 2302 MHz, 12481 MHz, 43
2026/09/26 01:12:01.326, 0, 0 %, 2355 MiB, 95.06 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:01.326, 1, 3 %, 1299 MiB, 78.98 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:01.576, 0, 1 %, 2355 MiB, 95.23 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:01.576, 1, 0 %, 1299 MiB, 90.35 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:01.826, 0, 19 %, 6803 MiB, 95.73 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:01.826, 1, 0 %, 3315 MiB, 94.48 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:02.076, 0, 10 %, 6803 MiB, 96.88 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:02.076, 1, 23 %, 3315 MiB, 95.18 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:02.326, 0, 11 %, 6803 MiB, 97.40 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:02.326, 1, 0 %, 3315 MiB, 95.10 W, 2317 MHz, 12481 MHz, 43
2026/09/26 01:12:02.576, 0, 0 %, 6803 MiB, 97.71 W, 2355 MHz, 12481 MHz, 42
2026/09/26 01:12:02.576, 1, 0 %, 3315 MiB, 95.10 W, 2317 MHz, 12481 MHz, 43
