5,000,,,""
114,000,,,""
222,000,,,""
330,000,,,""
438,000,,,""
547,000,,,""
655,000,,,""
764,000,,,""
873,000,,,""
982,000,,,""
1091,000,,,""
1200,000,,,""
1309,000,,,""
1418,000,,,""
1527,000,,,""
1635,000,,,""
1744,000,,,""
1853,000,,,""
1961,000,,,""
2070,000,,,""
2178,000,,,""
2328,200,ready,idle,""
