#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:14:07       0     32     35      -      0      0      0      0      0      0    405    180      0      0      0      1     12 
 20260812    12:14:08       0     64     36      -      9      1      0      0      0      0  12481   2392   1651   1650      0   2510     81 
 20260812    12:14:09       0     92     36      -      6      0      0      0      0      0  12481   2400   4403   4402      0   2708    230 
 20260812    12:14:10       0     92     36      -      6      0      0      0      0      0  12481   2400   7219   7218      0   2664    246 
 20260812    12:14:11       0     92     36      -      5      0      0      0      0      0  12481   2392   9971   9970      0   6082    230 
 20260812    12:14:12       0     92     36      -      5      0      0      0      0      0  12481   2392  12787  12786      0   2641    530 
 20260812    12:14:13       0     91     35      -      0      0      0      0      0      0  12481   2392  14739  14738      0      0      0 
 20260812    12:14:15       0    103     40      -     14      1      0      0      0      0  12481   2400  17715  17714      0      7      2 
 20260812    12:14:16       0    464     48      -    100     34      0      0      0      0  12481   2422  17747  17746      0      6      4 
 20260812    12:14:17       0    402     44      -    100     86      0      0      0      0  12481   2400  17747  17746      0    143     33 
 20260812    12:14:18       0    457     50      -    100     34      0      0      0      0  12481   2422  17843  17842      0      7      4 
 20260812    12:14:19       0    380     44      -    100     87      0      0      0      0  12481   2422  17843  17842      0    145     32 
 20260812    12:14:20       0    443     51      -    100     34      0      0      0      0  12481   2422  18131  18130      0      7      4 
 20260812    12:14:21       0    388     45      -    100     87      0      0      0      0  12481   2422  18131  18130      0    146     35 
 20260812    12:14:22       0    431     51      -    100     33      0      0      0      0  12481   2422  18419  18418      0      8      4 
 20260812    12:14:23       0    399     46      -    100     87      0      0      0      0  12481   2422  18419  18418      0    140     32 
 20260812    12:14:24       0    419     52      -    100     36      0      0      0      0  12481   2422  18707  18706      0      7      3 
 20260812    12:14:25       0    413     47      -    100     87      0      0      0      0  12481   2422  18707  18706      0    144     32 
 20260812    12:14:26       0    407     53      -    100     36      0      0      0      0  12481   2422  18995  18994      0      7      2 
 20260812    12:14:27       0    437     48      -    100     87      0      0      0      0  12481   2407  18995  18994      0    147     32 
 20260812    12:14:28       0    395     54      -    100     35      0      0      0      0  12481   2422  19283  19282      0      7      2 
 20260812    12:14:29       0    450     51      -    100     29      0      0      0      0  12481   2422  19283  19282      0    143     33 
 20260812    12:14:30       0    384     54      -    100     35      0      0      0      0  12481   2422  19571  19570      0      7      3 
 20260812    12:14:31       0    463     54      -    100     29      0      0      0      0  12481   2422  19571  19570      0    144     33 
 20260812    12:14:32       0    341     49      -     99     68      0      0      0      0  12481   2415  22259  22258      0    114     24 
 20260812    12:14:33       0    358     50      -     99     68      0      0      0      0  12481   2370  22259  22258      0    114     24 
 20260812    12:14:34       0    455     55      -    100     35      0      0      0      0  12481   2422  22995  22994      0      7      2 
 20260812    12:14:35       0    458     55      -    100     36      0      0      0      0  12481   2422  23283  23282      0      7     56 
 20260812    12:14:37       0    446     52      -    100     28      0      0      0      0  12481   2415  23283  23282      0    114     24 
 20260812    12:14:38       0    360     51      -     99     68      0      0      0      0  12481   2370  23283  23282      0    105     27 
 20260812    12:14:39       0    358     51      -     97     72      0      0      0      0  12481   2400  23283  23282      0    139     32 
 20260812    12:14:40       0    321     49      -    100     87      0      0      0      0  12481   2422  23283  23282      0    144     35 
 20260812    12:14:41       0    341     49      -     99     86      0      0      0      0  12481   2422  23283  23282      0    145     33 
 20260812    12:14:42       0    341     49      -    100     87      0      0      0      0  12481   2422  23283  23282      0    141     35 
 20260812    12:14:43       0    342     49      -    100     87      0      0      0      0  12481   2422  23283  23282      0    160     32 
 20260812    12:14:44       0    341     49      -    100     87      0      0      0      0  12481   2422  23283  23282      0    144     35 
