2026/08/10 03:25:10.241, 0, 32, 2415, 88.12, 46001, 0
2026/08/10 03:25:10.246, 1, 32, 2325, 86.16, 56339, 0
2026/08/10 03:25:10.501, 0, 39, 2407, 134.14, 46353, 87
2026/08/10 03:25:10.501, 1, 32, 2325, 85.41, 56339, 0
2026/08/10 03:25:10.751, 0, 33, 2392, 157.29, 46353, 0
2026/08/10 03:25:10.751, 1, 38, 2325, 129.92, 56435, 69
2026/08/10 03:25:11.001, 0, 35, 2385, 180.42, 46353, 34
2026/08/10 03:25:11.001, 1, 37, 2295, 193.02, 56435, 70
2026/08/10 03:25:11.251, 0, 35, 2355, 203.10, 46353, 40
2026/08/10 03:25:11.251, 1, 36, 2295, 219.81, 56435, 44
2026/08/10 03:25:11.502, 0, 35, 2347, 190.97, 46353, 42
2026/08/10 03:25:11.502, 1, 36, 2287, 255.41, 56435, 47
