timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 14:47:28.013, 61, 41.28 W, 180 MHz, 7001 MHz, 2 MiB, 0 %
2026/09/25 14:47:28.268, 61, 41.28 W, 180 MHz, 7001 MHz, 24 MiB, 0 %
2026/09/25 14:47:28.518, 61, 41.28 W, 180 MHz, 7001 MHz, 1460 MiB, 0 %
2026/09/25 14:47:28.768, 62, 45.58 W, 180 MHz, 7001 MHz, 2260 MiB, 0 %
2026/09/25 14:47:29.018, 62, 45.58 W, 180 MHz, 7001 MHz, 3252 MiB, 0 %
2026/09/25 14:47:29.269, 62, 64.07 W, 2617 MHz, 13365 MHz, 4276 MiB, 12 %
2026/09/25 14:47:29.519, 62, 64.07 W, 2617 MHz, 13365 MHz, 5236 MiB, 12 %
2026/09/25 14:47:29.769, 62, 91.81 W, 2617 MHz, 13365 MHz, 6164 MiB, 10 %
2026/09/25 14:47:30.019, 62, 91.81 W, 2617 MHz, 13365 MHz, 7060 MiB, 10 %
2026/09/25 14:47:30.269, 62, 91.74 W, 2617 MHz, 13365 MHz, 7988 MiB, 10 %
2026/09/25 14:47:30.519, 62, 91.74 W, 2617 MHz, 13365 MHz, 8884 MiB, 10 %
2026/09/25 14:47:30.770, 61, 91.62 W, 2617 MHz, 13365 MHz, 9812 MiB, 10 %
2026/09/25 14:47:31.020, 61, 91.62 W, 2617 MHz, 13365 MHz, 10708 MiB, 10 %
2026/09/25 14:47:31.270, 61, 91.43 W, 2617 MHz, 13365 MHz, 11604 MiB, 11 %
2026/09/25 14:47:31.520, 61, 91.43 W, 2617 MHz, 13365 MHz, 12532 MiB, 11 %
2026/09/25 14:47:31.770, 61, 91.36 W, 2617 MHz, 13365 MHz, 13460 MiB, 10 %
2026/09/25 14:47:32.020, 61, 91.36 W, 2617 MHz, 13365 MHz, 14388 MiB, 10 %
2026/09/25 14:47:32.271, 61, 91.21 W, 2625 MHz, 13365 MHz, 14740 MiB, 10 %
2026/09/25 14:47:32.521, 61, 91.21 W, 2625 MHz, 13365 MHz, 14740 MiB, 10 %
2026/09/25 14:47:32.771, 61, 89.77 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:33.021, 61, 89.77 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:33.271, 60, 88.03 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:33.521, 60, 88.03 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:33.771, 60, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:34.022, 60, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:34.272, 60, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:34.522, 60, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:34.772, 60, 85.83 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:35.022, 60, 85.83 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:35.272, 60, 85.83 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:35.522, 60, 85.83 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:35.773, 60, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:36.023, 60, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:36.273, 60, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:36.523, 60, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:36.773, 59, 83.99 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:37.023, 59, 83.99 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:37.273, 59, 83.99 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:37.524, 59, 83.99 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:37.774, 59, 83.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:38.024, 59, 83.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:38.274, 59, 83.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:38.525, 59, 83.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:38.775, 59, 83.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:39.025, 59, 83.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:39.276, 58, 83.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:39.527, 58, 83.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:39.777, 58, 83.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:40.028, 58, 83.87 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 14:47:40.278, 58, 83.87 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 14:47:40.528, 58, 83.87 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 14:47:40.778, 65, 178.54 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:41.028, 65, 178.54 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:41.278, 66, 258.76 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:41.528, 66, 258.76 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:41.779, 67, 459.27 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:42.029, 67, 459.27 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 14:47:42.279, 68, 478.71 W, 2835 MHz, 13365 MHz, 16212 MiB, 100 %
2026/09/25 14:47:42.529, 68, 478.71 W, 2835 MHz, 13365 MHz, 16532 MiB, 100 %
2026/09/25 14:47:42.779, 67, 476.73 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 14:47:43.029, 67, 476.73 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 14:47:43.279, 67, 454.87 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:43.529, 67, 454.87 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:43.779, 68, 452.92 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:44.029, 68, 452.92 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:44.279, 68, 474.07 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:44.530, 68, 474.07 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:44.780, 68, 480.02 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:45.030, 68, 480.02 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:45.280, 68, 463.73 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:45.530, 68, 463.73 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:45.780, 69, 462.68 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:46.030, 69, 462.68 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:46.280, 69, 476.84 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:46.530, 69, 476.84 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 14:47:46.780, 69, 479.84 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:47.031, 69, 479.84 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:47.281, 68, 446.42 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:47.531, 68, 446.42 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:47.781, 69, 443.72 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:48.031, 69, 443.72 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:48.281, 69, 474.90 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:48.531, 69, 474.90 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:48.781, 69, 483.01 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:49.031, 69, 483.01 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:49.281, 69, 470.88 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:49.532, 69, 470.88 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:49.782, 70, 463.49 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:50.032, 70, 463.49 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:50.282, 70, 475.40 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:50.532, 70, 475.40 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:50.782, 70, 483.57 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:51.032, 70, 483.57 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:51.282, 69, 461.32 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:51.532, 69, 461.32 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:51.783, 70, 454.22 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:52.033, 70, 454.22 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:52.283, 70, 474.72 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:52.533, 70, 474.72 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:52.783, 70, 484.53 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:53.033, 70, 484.53 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:53.283, 70, 474.18 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:53.533, 70, 474.18 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:53.783, 70, 463.19 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:54.033, 70, 463.19 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:54.283, 71, 475.95 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:54.533, 71, 475.95 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:54.784, 70, 486.75 W, 2827 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 14:47:55.034, 70, 486.75 W, 2827 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 14:47:55.284, 70, 465.13 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:55.534, 70, 465.13 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:55.784, 70, 455.30 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:56.034, 70, 455.30 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:56.284, 71, 475.02 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:56.534, 71, 475.02 W, 2835 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:56.784, 71, 487.98 W, 2835 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 14:47:57.034, 71, 487.98 W, 2835 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 14:47:57.285, 70, 477.03 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 14:47:57.535, 70, 477.03 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
