2026/08/13 06:23:05.525, 0, P8, 26, 31.56, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:05.538, 1, P8, 27, 28.93, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:05.819, 0, P8, 26, 33.80, 600.00, 180, 1, 97252, 0
2026/08/13 06:23:05.826, 1, P8, 27, 31.19, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:06.077, 0, P0, 27, 43.95, 600.00, 600, 595, 96658, 0
2026/08/13 06:23:06.077, 1, P8, 27, 31.33, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:06.328, 0, P0, 28, 49.57, 600.00, 2407, 595, 96658, 0
2026/08/13 06:23:06.328, 1, P8, 27, 31.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:06.579, 0, P0, 28, 55.94, 600.00, 2407, 1491, 95762, 4
2026/08/13 06:23:06.580, 1, P8, 27, 33.38, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:06.830, 0, P0, 28, 81.30, 600.00, 2407, 2003, 95250, 4
2026/08/13 06:23:06.831, 1, P8, 27, 33.23, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:07.085, 0, P0, 28, 88.23, 600.00, 2407, 2707, 94546, 4
2026/08/13 06:23:07.085, 1, P8, 27, 33.23, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:07.338, 0, P0, 28, 88.49, 600.00, 2407, 3379, 93874, 6
2026/08/13 06:23:07.338, 1, P8, 27, 33.23, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:07.592, 0, P0, 28, 88.53, 600.00, 2407, 4051, 93202, 6
2026/08/13 06:23:07.592, 1, P8, 27, 33.23, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:07.846, 0, P0, 28, 88.45, 600.00, 2407, 4659, 92594, 5
2026/08/13 06:23:07.847, 1, P8, 27, 30.47, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:08.100, 0, P0, 28, 88.57, 600.00, 2407, 5331, 91922, 6
2026/08/13 06:23:08.101, 1, P8, 27, 30.47, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:08.355, 0, P0, 28, 88.66, 600.00, 2407, 6003, 91250, 5
2026/08/13 06:23:08.355, 1, P8, 27, 30.47, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:08.609, 0, P0, 28, 88.75, 600.00, 2407, 6675, 90578, 5
2026/08/13 06:23:08.609, 1, P8, 27, 30.47, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:08.863, 0, P0, 28, 88.79, 600.00, 2407, 7315, 89938, 5
2026/08/13 06:23:08.863, 1, P8, 27, 30.96, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:09.117, 0, P0, 29, 88.84, 600.00, 2407, 8051, 89202, 5
2026/08/13 06:23:09.118, 1, P8, 27, 30.96, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:09.371, 0, P0, 29, 88.88, 600.00, 2407, 8691, 88562, 7
2026/08/13 06:23:09.372, 1, P8, 27, 30.96, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:09.626, 0, P0, 29, 88.84, 600.00, 2407, 9363, 87890, 5
2026/08/13 06:23:09.626, 1, P8, 27, 30.96, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:09.880, 0, P0, 29, 88.85, 600.00, 2407, 10067, 87186, 5
2026/08/13 06:23:09.880, 1, P8, 27, 31.44, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:10.134, 0, P0, 29, 88.93, 600.00, 2407, 10739, 86514, 5
2026/08/13 06:23:10.134, 1, P8, 27, 31.44, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:10.388, 0, P0, 29, 88.89, 600.00, 2407, 11411, 85842, 6
2026/08/13 06:23:10.389, 1, P8, 27, 31.44, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:10.641, 0, P0, 29, 88.96, 600.00, 2407, 12051, 85202, 5
2026/08/13 06:23:10.641, 1, P8, 27, 31.44, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:10.895, 0, P0, 29, 89.03, 600.00, 2407, 12755, 84498, 5
2026/08/13 06:23:10.896, 1, P8, 27, 31.20, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:11.150, 0, P0, 29, 88.96, 600.00, 2407, 13395, 83858, 5
2026/08/13 06:23:11.150, 1, P8, 27, 31.20, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:11.404, 0, P0, 29, 89.03, 600.00, 2415, 14067, 83186, 6
2026/08/13 06:23:11.404, 1, P8, 27, 31.20, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:11.658, 0, P0, 29, 88.93, 600.00, 2407, 14739, 82514, 5
2026/08/13 06:23:11.659, 1, P8, 27, 31.20, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:11.913, 0, P0, 29, 88.74, 600.00, 2407, 14739, 82514, 4
2026/08/13 06:23:11.913, 1, P8, 27, 30.45, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:12.167, 0, P0, 29, 88.27, 600.00, 2407, 14739, 82514, 0
2026/08/13 06:23:12.167, 1, P8, 27, 30.45, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:12.421, 0, P0, 29, 88.03, 600.00, 2407, 14739, 82514, 0
2026/08/13 06:23:12.421, 1, P8, 27, 30.45, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:12.674, 0, P0, 29, 87.65, 600.00, 2407, 14739, 82514, 0
2026/08/13 06:23:12.675, 1, P8, 27, 30.45, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:12.928, 0, P0, 29, 98.21, 600.00, 2415, 19507, 77746, 0
2026/08/13 06:23:12.930, 1, P8, 27, 31.93, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:13.184, 0, P0, 45, 236.57, 600.00, 2400, 19507, 77746, 100
2026/08/13 06:23:13.184, 1, P8, 27, 31.93, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:13.438, 0, P0, 44, 323.29, 600.00, 2370, 19507, 77746, 100
2026/08/13 06:23:13.439, 1, P8, 27, 31.93, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:13.693, 0, P0, 45, 446.90, 600.00, 2407, 19507, 77746, 100
2026/08/13 06:23:13.694, 1, P8, 27, 31.93, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:13.947, 0, P0, 45, 515.01, 600.00, 2422, 19507, 77746, 100
2026/08/13 06:23:13.948, 1, P8, 27, 32.32, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:14.202, 0, P0, 44, 486.25, 600.00, 2422, 19507, 77746, 100
2026/08/13 06:23:14.203, 1, P8, 27, 32.32, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:14.456, 0, P0, 41, 461.49, 600.00, 2415, 19507, 77746, 99
2026/08/13 06:23:14.456, 1, P8, 27, 32.32, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:14.710, 0, P0, 40, 431.14, 600.00, 2392, 19507, 77746, 100
2026/08/13 06:23:14.711, 1, P8, 27, 32.32, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:14.965, 0, P0, 40, 404.71, 600.00, 2392, 19507, 77746, 100
2026/08/13 06:23:14.965, 1, P8, 27, 32.49, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:15.219, 0, P0, 40, 394.39, 600.00, 2392, 19507, 77746, 97
2026/08/13 06:23:15.220, 1, P8, 27, 32.49, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:15.474, 0, P0, 39, 363.98, 600.00, 2392, 19543, 77710, 33
2026/08/13 06:23:15.475, 1, P8, 27, 32.49, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:15.728, 0, P0, 40, 364.18, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:15.729, 1, P8, 27, 32.49, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:15.982, 0, P0, 41, 364.55, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:15.983, 1, P8, 27, 31.55, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:16.237, 0, P0, 41, 365.75, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:16.238, 1, P8, 27, 31.55, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:16.492, 0, P0, 41, 396.38, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:16.493, 1, P8, 27, 31.55, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:16.746, 0, P0, 41, 396.70, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:16.750, 1, P8, 27, 29.86, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:17.003, 0, P0, 41, 397.08, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:17.004, 1, P8, 27, 29.86, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:17.258, 0, P0, 42, 397.32, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:17.259, 1, P8, 27, 29.86, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:17.512, 0, P0, 42, 397.62, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:17.513, 1, P8, 27, 29.86, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:17.766, 0, P0, 42, 398.36, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:17.767, 1, P8, 27, 29.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:18.020, 0, P0, 42, 398.73, 600.00, 2400, 19543, 77710, 100
2026/08/13 06:23:18.021, 1, P8, 27, 29.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:18.277, 0, P0, 42, 399.26, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:18.278, 1, P8, 27, 29.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:18.532, 0, P0, 42, 399.53, 600.00, 2392, 19543, 77710, 100
2026/08/13 06:23:18.533, 1, P8, 27, 29.85, 600.00, 180, 0, 97252, 0
2026/08/13 06:23:18.787, 0, P0, 42, 399.74, 600.00, 2392, 19543, 77710, 100
