timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 07:36:25.642, 0, 57 %, 2 MiB, 108.96 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:25.645, 1, 0 %, 2 MiB, 122.62 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:25.898, 0, 57 %, 596 MiB, 108.96 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:25.898, 1, 0 %, 4 MiB, 122.62 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:26.148, 0, 0 %, 596 MiB, 116.97 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:26.148, 1, 0 %, 4 MiB, 122.61 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:26.398, 0, 0 %, 596 MiB, 116.97 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:26.398, 1, 0 %, 4 MiB, 122.61 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:26.648, 0, 0 %, 596 MiB, 112.07 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:26.648, 1, 0 %, 4 MiB, 108.28 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:26.899, 0, 0 %, 628 MiB, 112.07 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:26.899, 1, 0 %, 4 MiB, 108.28 W, 2850 MHz, 14001 MHz, 54
2026/09/23 07:36:27.149, 0, 10 %, 1268 MiB, 104.00 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:27.149, 1, 1 %, 852 MiB, 107.67 W, 2850 MHz, 13365 MHz, 54
2026/09/23 07:36:27.399, 0, 10 %, 1332 MiB, 104.00 W, 2835 MHz, 13365 MHz, 53
2026/09/23 07:36:27.399, 1, 1 %, 1300 MiB, 107.67 W, 2850 MHz, 13365 MHz, 54
2026/09/23 07:36:27.649, 0, 0 %, 2356 MiB, 103.36 W, 2835 MHz, 13365 MHz, 52
2026/09/23 07:36:27.649, 1, 3 %, 1300 MiB, 102.17 W, 2617 MHz, 13365 MHz, 53
2026/09/23 07:36:27.899, 0, 0 %, 6804 MiB, 103.36 W, 2835 MHz, 13365 MHz, 52
2026/09/23 07:36:27.899, 1, 3 %, 3316 MiB, 102.17 W, 2617 MHz, 13365 MHz, 53
2026/09/23 07:36:28.149, 0, 35 %, 6804 MiB, 98.93 W, 2617 MHz, 13365 MHz, 52
2026/09/23 07:36:28.149, 1, 0 %, 3316 MiB, 96.01 W, 2595 MHz, 13365 MHz, 53
2026/09/23 07:36:28.399, 0, 35 %, 6804 MiB, 98.93 W, 2617 MHz, 13365 MHz, 52
2026/09/23 07:36:28.399, 1, 0 %, 3316 MiB, 96.01 W, 2595 MHz, 13365 MHz, 53
