2026/09/26 13:39:41.337, 2872, 3090, 103.42, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:41.591, 2872, 3090, 98.38, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:41.841, 2872, 3090, 98.38, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:42.093, 2820, 3090, 97.15, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:42.344, 2820, 3090, 97.15, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:42.595, 2685, 3090, 96.21, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:42.846, 2685, 3090, 96.21, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:43.097, 2872, 3090, 99.33, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:43.348, 2872, 3090, 99.33, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:43.599, 2872, 3090, 106.82, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:43.851, 2872, 3090, 106.82, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:44.102, 2872, 3090, 108.33, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:44.353, 2872, 3090, 108.33, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:44.604, 2872, 3090, 108.69, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:44.855, 2872, 3090, 108.69, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:45.106, 2872, 3090, 108.69, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:45.358, 2872, 3090, 108.69, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:45.609, 2872, 3090, 108.35, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:45.860, 2872, 3090, 108.35, 600.00, 42, 0x0000000000000000
2026/09/26 13:39:46.111, 2872, 3090, 107.96, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:46.362, 2872, 3090, 107.96, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:46.613, 2872, 3090, 109.49, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:46.865, 2872, 3090, 109.49, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:47.116, 2872, 3090, 119.56, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:47.367, 2872, 3090, 119.56, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:47.619, 2872, 3090, 127.96, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:47.870, 2872, 3090, 127.96, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:48.121, 2872, 3090, 128.07, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:48.373, 2872, 3090, 128.07, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:48.624, 2872, 3090, 128.56, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:48.875, 2872, 3090, 128.56, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:49.126, 2872, 3090, 128.57, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:49.378, 2872, 3090, 128.57, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:49.629, 2872, 3090, 128.24, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:49.880, 2872, 3090, 128.24, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:50.131, 2872, 3090, 124.46, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:50.383, 2872, 3090, 124.46, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:50.634, 2872, 3090, 120.76, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:50.885, 2872, 3090, 120.76, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:51.137, 2872, 3090, 120.74, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:51.388, 2872, 3090, 120.74, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:51.639, 2872, 3090, 120.40, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:51.890, 2872, 3090, 120.40, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:52.142, 2872, 3090, 120.01, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:52.393, 2872, 3090, 120.01, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:52.644, 2872, 3090, 120.46, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:52.896, 2872, 3090, 120.46, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:53.147, 2872, 3090, 121.16, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:53.398, 2872, 3090, 121.16, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:53.649, 2872, 3090, 121.14, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:53.901, 2872, 3090, 121.14, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:54.152, 2872, 3090, 120.63, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:54.403, 2872, 3090, 120.63, 600.00, 43, 0x0000000000000000
2026/09/26 13:39:54.654, 2872, 3090, 120.56, 600.00, 43, 0x0000000000000000
