timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 13:41:44.203, 0, 0 %, 0 MiB, 95.25 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:44.208, 1, 0 %, 0 MiB, 104.70 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:44.462, 0, 0 %, 23 MiB, 90.61 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:44.462, 1, 0 %, 3 MiB, 95.87 W, 2362 MHz, 12481 MHz, 36
2026/09/26 13:41:44.713, 0, 0 %, 595 MiB, 91.51 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:44.713, 1, 0 %, 3 MiB, 95.89 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:44.964, 0, 0 %, 595 MiB, 91.47 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:44.964, 1, 0 %, 3 MiB, 95.92 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:45.214, 0, 0 %, 595 MiB, 91.40 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:45.214, 1, 0 %, 3 MiB, 95.27 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:45.464, 0, 0 %, 883 MiB, 89.59 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:45.464, 1, 0 %, 3 MiB, 86.58 W, 1020 MHz, 12481 MHz, 35
2026/09/26 13:41:45.714, 0, 0 %, 1267 MiB, 89.00 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:45.714, 1, 1 %, 851 MiB, 83.59 W, 1207 MHz, 12481 MHz, 35
2026/09/26 13:41:45.965, 0, 0 %, 1331 MiB, 89.05 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:45.965, 1, 5 %, 1299 MiB, 84.07 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:46.215, 0, 0 %, 3347 MiB, 89.79 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:46.215, 1, 0 %, 1299 MiB, 84.16 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:46.465, 0, 22 %, 5075 MiB, 90.62 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:46.465, 1, 0 %, 3315 MiB, 93.32 W, 2362 MHz, 12481 MHz, 36
2026/09/26 13:41:46.715, 0, 4 %, 5075 MiB, 91.12 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:46.715, 1, 0 %, 3315 MiB, 97.00 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:46.965, 0, 0 %, 5075 MiB, 91.05 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:46.966, 1, 0 %, 3315 MiB, 96.71 W, 2362 MHz, 12481 MHz, 35
2026/09/26 13:41:47.216, 0, 0 %, 5075 MiB, 90.35 W, 2370 MHz, 12481 MHz, 36
2026/09/26 13:41:47.216, 1, 0 %, 3315 MiB, 96.62 W, 2362 MHz, 12481 MHz, 35
